originapt,destapt,quart,origincity,destcity,origin,destination,distance,passengers,fare,carrier_lg,fare_lg
SWF,PBI,20082,63380,97160,"Newburgh, New York, USA","West Palm Beach, Florida, USA",1077,277.9120879,124.2729735,B6,125.615998
MSY,PHF,20082,63580,63680,"New Orleans, Louisiana, USA","Newport News/Wmsburg, Virginia, USA",932,34.94505495,182.6733962,FL,168.1443931
MSY,LGA,20082,63580,63760,"New Orleans, Louisiana, USA","New York, New York, USA",1183,1685.054945,201.9267628,B6,199.7390748
MSY,ORF,20082,63580,64500,"New Orleans, Louisiana, USA","Norfolk, Virginia, USA",939,106.3736264,202.744969,US,199.4341705
MSY,OAK,20082,63580,65420,"New Orleans, Louisiana, USA","Oakland, California, USA",1903,218.6813187,224.5212864,WN,225.3534981
MSY,OKC,20082,63580,65840,"New Orleans, Louisiana, USA","Oklahoma City, Oklahoma, USA",567,101.2087912,169.106645,WN,168.8972408
MSY,OMA,20082,63580,66060,"New Orleans, Louisiana, USA","Omaha, Nebraska, USA",841,79.56043956,214.7061879,CO,222.247318
MSY,ONT,20082,63580,66180,"New Orleans, Louisiana, USA","Ontario, California, USA",1625,81.0989011,234.3085095,WN,222.2879004
MSY,MCO,20082,63580,66600,"New Orleans, Louisiana, USA","Orlando, Florida, USA",550,752.0879121,126.5757686,WN,122.3006799
MSY,PHL,20082,63580,69880,"New Orleans, Louisiana, USA","Philadelphia, Pennsylvania, USA",1088,500.3296703,201.6753855,US,203.3327602
MSY,PHX,20082,63580,69980,"New Orleans, Louisiana, USA","Phoenix, Arizona, USA",1301,262.8571429,202.7761204,WN,206.3693018
MSY,PIT,20082,63580,70470,"New Orleans, Louisiana, USA","Pittsburgh, Pennsylvania, USA",918,162.5274725,175.3883097,US,181.8784775
MSY,PWM,20082,63580,71760,"New Orleans, Louisiana, USA","Portland, Maine, USA",1445,41.86813187,226.2749081,US,234.8795031
MSY,PDX,20082,63580,71790,"New Orleans, Louisiana, USA","Portland, Oregon, USA",2051,135.1648352,229.1868618,CO,222.219161
MSY,PVD,20082,63580,73020,"New Orleans, Louisiana, USA","Providence, Rhode Island, USA",1326,104.945055,208.4024503,WN,188.0541114
MSY,RDU,20082,63580,74830,"New Orleans, Louisiana, USA","Raleigh/Durham, North Carolina, USA",779,106.3736264,168.1060641,DL,149.5233846
MSY,RNO,20082,63580,75500,"New Orleans, Louisiana, USA","Reno, Nevada, USA",1793,40.32967033,238.2380926,WN,222.5433333
MSY,RIC,20082,63580,75820,"New Orleans, Louisiana, USA","Richmond, Virginia, USA",906,108.5714286,193.4986437,FL,158.0696928
MSY,ROA,20082,63580,76430,"New Orleans, Louisiana, USA","Roanoke, Virginia, USA",778,17.47252747,227.5249057,US,234.160875
MSY,ROC,20082,63580,76620,"New Orleans, Louisiana, USA","Rochester, New York, USA",1142,46.15384615,185.8945238,DL,172.57125
MSY,SMF,20082,63580,77850,"New Orleans, Louisiana, USA","Sacramento, California, USA",1879,105.3846154,251.5507404,WN,246.8259091
MSY,STL,20082,63580,78460,"New Orleans, Louisiana, USA","St. Louis, Missouri, USA",604,123.6263736,213.2052,AA,206.8297905
MSY,SLC,20082,63580,79070,"New Orleans, Louisiana, USA","Salt Lake City, Utah, USA",1428,96.59340659,276.0794881,DL,301.439006
MSY,SAT,20082,63580,79360,"New Orleans, Louisiana, USA","San Antonio, Texas, USA",495,155.0549451,166.1851028,WN,165.5328999
MSY,SAN,20082,63580,79520,"New Orleans, Louisiana, USA","San Diego, California, USA",1599,254.7252747,209.4645039,CO,211.1580875
MSY,SFO,20082,63580,79830,"New Orleans, Louisiana, USA","San Francisco, California, USA",1911,270.7692308,258.5533401,UA,260.7750562
MSY,SJC,20082,63580,80050,"New Orleans, Louisiana, USA","San Jose, California, USA",1885,92.08791209,243.5081146,AA,239.612053
MSY,SNA,20082,63580,80650,"New Orleans, Louisiana, USA","Santa Ana, California, USA",1639,80.87912088,267.9870652,AA,265.1138434
MSY,SBA,20082,63580,80690,"New Orleans, Louisiana, USA","Santa Barbara, California, USA",1754,10.54945055,271.366875,UA,267.1301613
MSY,SAV,20082,63580,82340,"New Orleans, Louisiana, USA","Savannah, Georgia, USA",556,41.86813187,219.3325459,DL,218.5723431
MSY,SEA,20082,63580,82630,"New Orleans, Louisiana, USA","Seattle, Washington, USA",2086,253.2967033,237.1306811,CO,245.6522254
MSY,SBN,20082,63580,85070,"New Orleans, Louisiana, USA","South Bend, Indiana, USA",837,10.65934066,274.7954639,DL,284.3666667
MSY,GEG,20082,63580,85290,"New Orleans, Louisiana, USA","Spokane, Washington, USA",1892,24.50549451,278.9790583,UA,291.8248837
MSY,SYR,20082,63580,86840,"New Orleans, Louisiana, USA","Syracuse, New York, USA",1196,44.28571429,187.6319603,US,192.3743312
MSY,TPA,20082,63580,87870,"New Orleans, Louisiana, USA","Tampa, Florida, USA",487,468.7912088,125.5119339,WN,121.225218
MSY,TUS,20082,63580,91940,"New Orleans, Louisiana, USA","Tucson, Arizona, USA",1234,52.08791209,213.7228903,CO,204.5499533
MSY,TUL,20082,63580,92080,"New Orleans, Louisiana, USA","Tulsa, Oklahoma, USA",538,91.53846154,171.4087515,WN,175.9320259
MSY,IAD,20082,63580,96460,"New Orleans, Louisiana, USA","Washington, D.C., USA",969,701.6483517,266.5188802,US,281.0191962
MSY,PBI,20082,63580,97160,"New Orleans, Louisiana, USA","West Palm Beach, Florida, USA",659,58.24175824,175.3063962,WN,154.9861594
MSY,HPN,20082,63580,97390,"New Orleans, Louisiana, USA","White Plains, New York, USA",1201,17.03296703,187.605871,US,164.7715
MSY,ICT,20082,63580,97500,"New Orleans, Louisiana, USA","Wichita, Kansas, USA",670,24.72527473,213.8076889,AA,186.898866
MSY,ILM,20082,63580,97780,"New Orleans, Louisiana, USA","Wilmington, North Carolina, USA",781,26.37362637,207.078625,US,218.4153933
PHF,LGA,20082,63680,63760,"Newport News/Wmsburg, Virginia, USA","New York, New York, USA",288,309.4505495,118.5077344,FL,117.3828075
PHF,MCO,20082,63680,66600,"Newport News/Wmsburg, Virginia, USA","Orlando, Florida, USA",662,189.7802198,125.769392,FL,119.8622494
PHF,PNS,20082,63680,69380,"Newport News/Wmsburg, Virginia, USA","Pensacola, Florida, USA",767,48.02197802,177.3090847,FL,163.7964352
PHF,PHL,20082,63680,69880,"Newport News/Wmsburg, Virginia, USA","Philadelphia, Pennsylvania, USA",200,16.15384615,335.8334694,US,336.0176712
PHF,PHX,20082,63680,69980,"Newport News/Wmsburg, Virginia, USA","Phoenix, Arizona, USA",2012,35.4945055,218.2698142,FL,181.3376506
PHF,PVD,20082,63680,73020,"Newport News/Wmsburg, Virginia, USA","Providence, Rhode Island, USA",417,12.08791209,227.9097273,US,227.259537
PHF,STL,20082,63680,78460,"Newport News/Wmsburg, Virginia, USA","St. Louis, Missouri, USA",765,26.81318681,232.0447951,US,307.0177
PHF,SAT,20082,63680,79360,"Newport News/Wmsburg, Virginia, USA","San Antonio, Texas, USA",1371,20.21978022,238.5003261,DL,249.6319286
PHF,SAN,20082,63680,79520,"Newport News/Wmsburg, Virginia, USA","San Diego, California, USA",2312,16.04395604,338.9634932,DL,335.4103158
PHF,SFO,20082,63680,79830,"Newport News/Wmsburg, Virginia, USA","San Francisco, California, USA",2500,24.61538462,278.5020982,US,290.7148235
PHF,SEA,20082,63680,82630,"Newport News/Wmsburg, Virginia, USA","Seattle, Washington, USA",2415,24.17582418,352.4240455,DL,382.6777778
PHF,TPA,20082,63680,87870,"Newport News/Wmsburg, Virginia, USA","Tampa, Florida, USA",722,91.42857143,133.9952524,FL,120.9800595
PHF,PBI,20082,63680,97160,"Newport News/Wmsburg, Virginia, USA","West Palm Beach, Florida, USA",750,12.74725275,196.2848276,US,198.5927451
PHF,ICT,20082,63680,97500,"Newport News/Wmsburg, Virginia, USA","Wichita, Kansas, USA",1150,13.73626374,194.40232,FL,190.0441791
LGA,ORF,20082,63760,64500,"New York, New York, USA","Norfolk, Virginia, USA",296,375.8241758,208.7719064,CO,203.9301663
LGA,OAK,20082,63760,65420,"New York, New York, USA","Oakland, California, USA",2576,743.4065934,229.7042587,B6,225.702594
LGA,OKC,20082,63760,65840,"New York, New York, USA","Oklahoma City, Oklahoma, USA",1345,294.0659341,239.5347646,AA,230.5291915
LGA,OMA,20082,63760,66060,"New York, New York, USA","Omaha, Nebraska, USA",1155,437.9120879,257.9388783,CO,303.0649489
LGA,ONT,20082,63760,66180,"New York, New York, USA","Ontario, California, USA",2430,393.6263736,240.6967728,B6,222.9599827
LGA,MCO,20082,63760,66600,"New York, New York, USA","Orlando, Florida, USA",955,8370.43956,150.4452167,B6,146.2881355
LGA,PFN,20082,63760,67930,"New York, New York, USA","Panama City, Florida, USA",985,32.30769231,321.2491837,DL,322.6391457
LGA,PSC,20082,63760,68560,"New York, New York, USA","Pasco, Washington, USA",2281,20.76923077,380.2741799,DL,368.1791011
LGA,PNS,20082,63760,69380,"New York, New York, USA","Pensacola, Florida, USA",1030,186.043956,213.1042292,DL,210.2455066
LGA,PIA,20082,63760,69470,"New York, New York, USA","Peoria, Illinois, USA",835,60,197.2143223,AA,189.9671486
LGA,PHL,20082,63760,69880,"New York, New York, USA","Philadelphia, Pennsylvania, USA",96,12.52747253,276.9599123,DL,316.952381
LGA,PHX,20082,63760,69980,"New York, New York, USA","Phoenix, Arizona, USA",2153,2613.406593,236.4150526,US,245.8192844
LGA,PIT,20082,63760,70470,"New York, New York, USA","Pittsburgh, Pennsylvania, USA",340,1580.989011,147.0590471,US,155.8025224
LGA,PWM,20082,63760,71760,"New York, New York, USA","Portland, Maine, USA",284,473.6263736,147.9333736,B6,126.3160725
LGA,PDX,20082,63760,71790,"New York, New York, USA","Portland, Oregon, USA",2454,943.956044,276.639326,CO,301.7921694
LGA,PVD,20082,63760,73020,"New York, New York, USA","Providence, Rhode Island, USA",160,83.95604396,310.9268456,CO,324.9489035
LGA,RDU,20082,63760,74830,"New York, New York, USA","Raleigh/Durham, North Carolina, USA",431,2337.912088,160.633019,AA,161.0638901
LGA,RAP,20082,63760,75020,"New York, New York, USA","Rapid City, South Dakota, USA",1509,44.3956044,290.1455693,NW,277.4313218
LGA,RNO,20082,63760,75500,"New York, New York, USA","Reno, Nevada, USA",2411,159.1208791,306.5709738,UA,294.9716468
LGA,RIC,20082,63760,75820,"New York, New York, USA","Richmond, Virginia, USA",292,962.8571429,152.690218,US,143.1794469
LGA,ROA,20082,63760,76430,"New York, New York, USA","Roanoke, Virginia, USA",405,43.07692308,271.1455357,NW,140.9560606
LGA,RST,20082,63760,76590,"New York, New York, USA","Rochester, Minnesota, USA",983,40.10989011,234.9089863,NW,224.4441463
LGA,ROC,20082,63760,76620,"New York, New York, USA","Rochester, New York, USA",264,893.2967033,132.1534592,B6,114.1607731
LGA,SMF,20082,63760,77850,"New York, New York, USA","Sacramento, California, USA",2521,523.1868132,269.0754652,B6,236.5936741
LGA,MBS,20082,63760,77960,"New York, New York, USA","Saginaw, Michigan, USA",566,36.48351648,246.3964759,NW,234.3201035
LGA,STL,20082,63760,78460,"New York, New York, USA","St. Louis, Missouri, USA",892,1267.252747,282.2788267,AA,285.4587146
LGA,MRY,20082,63760,78870,"New York, New York, USA","Salinas, California, USA",2584,40.87912088,389.0784409,UA,335.6881106
LGA,SLC,20082,63760,79070,"New York, New York, USA","Salt Lake City, Utah, USA",1997,991.2087912,242.7714435,DL,250.3142726
LGA,SJT,20082,63760,79320,"New York, New York, USA","San Angelo, Texas, USA",1620,11.97802198,335.7510092,AA,349.1951515
LGA,SAT,20082,63760,79360,"New York, New York, USA","San Antonio, Texas, USA",1587,734.3956044,268.1138501,CO,307.7818077
LGA,SAN,20082,63760,79520,"New York, New York, USA","San Diego, California, USA",2446,2052.747253,288.3131253,CO,328.8581193
LGA,SFO,20082,63760,79830,"New York, New York, USA","San Francisco, California, USA",2586,6262.417582,348.5624625,UA,540.3194644
LGA,SJC,20082,63760,80050,"New York, New York, USA","San Jose, California, USA",2569,707.4725275,251.0379357,B6,219.1030939
LGA,SBP,20082,63760,80330,"New York, New York, USA","San Luis Obispo, California, USA",2556,35.4945055,314.8659133,UA,327.2466
LGA,SNA,20082,63760,80650,"New York, New York, USA","Santa Ana, California, USA",2454,836.8131868,287.4414117,CO,331.2654557
JFK,SBA,20082,63760,80690,"New York, New York, USA","Santa Barbara, California, USA",2537,112.0879121,334.9532843,UA,303.4910448
LGA,SRQ,20082,63760,82080,"New York, New York, USA","Sarasota/Bradenton, Florida, USA",1047,658.4615385,163.6638585,CO,164.5785512
LGA,SAV,20082,63760,82340,"New York, New York, USA","Savannah, Georgia, USA",722,633.7362637,207.6866516,DL,192.0058135
LGA,SEA,20082,63760,82630,"New York, New York, USA","Seattle, Washington, USA",2421,2183.406593,274.0583029,CO,301.6628663
LGA,SHV,20082,63760,83600,"New York, New York, USA","Shreveport, Louisiana, USA",1246,59.34065934,299.1352037,AA,290.8001
LGA,SUX,20082,63760,84270,"New York, New York, USA","Sioux City, Iowa, USA",1175,11.97802198,312.9450459,NW,292.490404
LGA,FSD,20082,63760,84300,"New York, New York, USA","Sioux Falls, South Dakota, USA",1194,51.20879121,287.580279,NW,289.0813732
LGA,SBN,20082,63760,85070,"New York, New York, USA","South Bend, Indiana, USA",657,120.3296703,171.1368676,UA,149.4405769
LGA,GEG,20082,63760,85290,"New York, New York, USA","Spokane, Washington, USA",2198,103.8461539,305.8276191,UA,297.3771043
LGA,SPI,20082,63760,85330,"New York, New York, USA","Springfield, Illinois, USA",841,10.32967033,313.1552128,UA,370.6629167
LGA,SGF,20082,63760,85370,"New York, New York, USA","Springfield, Missouri, USA",1080,55.71428571,332.9358185,AA,346.0643976
LGA,SUN,20082,63760,86480,"New York, New York, USA","Sun Valley, Idaho, USA",2073,13.40659341,475.667623,DL,486.069386
LGA,SYR,20082,63760,86840,"New York, New York, USA","Syracuse, New York, USA",209,488.4615385,156.4979325,B6,121.0136689
LGA,TLH,20082,63760,87620,"New York, New York, USA","Tallahassee, Florida, USA",926,112.7472528,265.7630897,DL,275.7594786
LGA,TPA,20082,63760,87870,"New York, New York, USA","Tampa, Florida, USA",1011,4219.89011,149.8537499,B6,145.8728302
LGA,TOL,20082,63760,90630,"New York, New York, USA","Toledo, Ohio, USA",527,15.27472528,282.1436691,NW,243.7335294
LGA,TVC,20082,63760,91230,"New York, New York, USA","Traverse City, Michigan, USA",664,38.02197802,297.6743064,NW,296.22765
LGA,TUS,20082,63760,91940,"New York, New York, USA","Tucson, Arizona, USA",2136,404.8351648,256.9173154,CO,269.4393879
LGA,TUL,20082,63760,92080,"New York, New York, USA","Tulsa, Oklahoma, USA",1235,215.6043956,270.8054332,AA,259.221669
LGA,TYR,20082,63760,92760,"New York, New York, USA","Tyler, Texas, USA",1328,17.36263736,303.8967722,CO,284.5176991
LGA,ACT,20082,63760,95810,"New York, New York, USA","Waco, Texas, USA",1446,13.51648352,308.6252033,CO,256.0002439
LGA,IAD,20082,63760,96460,"New York, New York, USA","Washington, D.C., USA",229,3457.362637,187.2284963,DL,187.8954531
LGA,ALO,20082,63760,96560,"New York, New York, USA","Waterloo, Iowa, USA",972,12.85714286,229.6013675,NW,228.7653509
LGA,CWA,20082,63760,96830,"New York, New York, USA","Stevens Point, Wisconsin, USA",856,30,225.9714652,NW,244.2615232
LGA,PBI,20082,63760,97160,"New York, New York, USA","West Palm Beach, Florida, USA",1035,3917.142857,161.4587805,B6,159.6869103
LGA,ICT,20082,63760,97500,"New York, New York, USA","Wichita, Kansas, USA",1283,136.1538462,213.4386764,AA,219.3612854
LGA,ILM,20082,63760,97780,"New York, New York, USA","Wilmington, North Carolina, USA",501,210,193.0110466,US,192.7620758
LGA,YUM,20082,63760,99460,"New York, New York, USA","Yuma, Arizona, USA",2313,13.51648352,299.4635772,US,312.8817241
ORF,OAK,20082,64500,65420,"Norfolk, Virginia, USA","Oakland, California, USA",2509,40.98901099,256.100563,WN,237.5765934
ORF,OKC,20082,64500,65840,"Norfolk, Virginia, USA","Oklahoma City, Oklahoma, USA",1199,41.97802198,254.2145026,WN,219.7241936
ORF,OMA,20082,64500,66060,"Norfolk, Virginia, USA","Omaha, Nebraska, USA",1099,80.65934066,197.8055586,NW,151.3989407
ORF,ONT,20082,64500,66180,"Norfolk, Virginia, USA","Ontario, California, USA",2325,48.9010989,277.6005393,DL,309.8439623
ORF,MCO,20082,64500,66600,"Norfolk, Virginia, USA","Orlando, Florida, USA",655,447.9120879,129.8194897,WN,116.3777912
ORF,PFN,20082,64500,67930,"Norfolk, Virginia, USA","Panama City, Florida, USA",714,14.50549451,481.9041667,DL,483.1341964
ORF,PNS,20082,64500,69380,"Norfolk, Virginia, USA","Pensacola, Florida, USA",772,43.62637363,297.49267,DL,299.5563958
ORF,PHL,20082,64500,69880,"Norfolk, Virginia, USA","Philadelphia, Pennsylvania, USA",211,80.65934066,211.7907493,US,211.0783075
ORF,PHX,20082,64500,69980,"Norfolk, Virginia, USA","Phoenix, Arizona, USA",2029,126.9230769,220.138,DL,187.9450755
ORF,PIT,20082,64500,70470,"Norfolk, Virginia, USA","Pittsburgh, Pennsylvania, USA",330,91.64835165,164.6572062,US,175.8335812
ORF,PWM,20082,64500,71760,"Norfolk, Virginia, USA","Portland, Maine, USA",560,46.48351648,214.0630024,US,201.78
ORF,PDX,20082,64500,71790,"Norfolk, Virginia, USA","Portland, Oregon, USA",2454,83.62637363,243.8391984,DL,216.7541473
ORF,PVD,20082,64500,73020,"Norfolk, Virginia, USA","Providence, Rhode Island, USA",420,164.1758242,161.982423,US,173.8554769
ORF,RNO,20082,64500,75500,"Norfolk, Virginia, USA","Reno, Nevada, USA",2355,31.75824176,298.7007959,WN,294.6365487
ORF,ROC,20082,64500,76620,"Norfolk, Virginia, USA","Rochester, New York, USA",437,26.7032967,173.9074486,US,187.3165323
ORF,SMF,20082,64500,77850,"Norfolk, Virginia, USA","Sacramento, California, USA",2462,76.59340659,246.2115639,DL,242.3426027
ORF,STL,20082,64500,78460,"Norfolk, Virginia, USA","St. Louis, Missouri, USA",784,115.0549451,200.3562751,AA,189.9567339
ORF,SLC,20082,64500,79070,"Norfolk, Virginia, USA","Salt Lake City, Utah, USA",1935,67.14285714,277.4169231,DL,296.609593
ORF,SAT,20082,64500,79360,"Norfolk, Virginia, USA","San Antonio, Texas, USA",1382,138.6813187,204.8511727,DL,182.8189702
ORF,SAN,20082,64500,79520,"Norfolk, Virginia, USA","San Diego, California, USA",2330,328.2417582,258.3997054,WN,235.1521755
ORF,SFO,20082,64500,79830,"Norfolk, Virginia, USA","San Francisco, California, USA",2519,111.8681319,261.3859234,UA,286.7484026
ORF,SJC,20082,64500,80050,"Norfolk, Virginia, USA","San Jose, California, USA",2500,54.94505495,234.72288,DL,213.4926446
ORF,SNA,20082,64500,80650,"Norfolk, Virginia, USA","Santa Ana, California, USA",2347,52.08791209,264.0112869,DL,250.8453425
ORF,SRQ,20082,64500,82080,"Norfolk, Virginia, USA","Sarasota/Bradenton, Florida, USA",753,10.54945055,179.8213542,DL,173.415942
ORF,SAV,20082,64500,82340,"Norfolk, Virginia, USA","Savannah, Georgia, USA",435,19.01098901,266.3116185,US,274.6907447
ORF,SEA,20082,64500,82630,"Norfolk, Virginia, USA","Seattle, Washington, USA",2437,195.3846154,267.6197413,UA,267.939065
ORF,SHV,20082,64500,83600,"Norfolk, Virginia, USA","Shreveport, Louisiana, USA",1048,13.84615385,331.1400794,DL,383.442
ORF,SBN,20082,64500,85070,"Norfolk, Virginia, USA","South Bend, Indiana, USA",635,10.54945055,222.2029167,NW,219.99
ORF,GEG,20082,64500,85290,"Norfolk, Virginia, USA","Spokane, Washington, USA",2214,19.23076923,300.5492571,NW,295.9734426
ORF,SYR,20082,64500,86840,"Norfolk, Virginia, USA","Syracuse, New York, USA",429,38.57142857,176.3578063,US,178.2737736
ORF,TPA,20082,64500,87870,"Norfolk, Virginia, USA","Tampa, Florida, USA",717,293.1868132,128.9525187,WN,116.7322324
ORF,TUS,20082,64500,91940,"Norfolk, Virginia, USA","Tucson, Arizona, USA",1998,45.4945055,283.9445894,AA,295.890829
ORF,TUL,20082,64500,92080,"Norfolk, Virginia, USA","Tulsa, Oklahoma, USA",1095,33.51648352,234.4138689,DL,248.6838519
ORF,DCA,20082,64500,96460,"Norfolk, Virginia, USA","Washington, D.C., USA",157,50.98901099,394.483944,US,388.8706376
ORF,PBI,20082,64500,97160,"Norfolk, Virginia, USA","West Palm Beach, Florida, USA",740,56.48351648,181.2610506,US,182.9573859
ORF,ICT,20082,64500,97500,"Norfolk, Virginia, USA","Wichita, Kansas, USA",1169,12.41758242,281.3936283,DL,215.5683674
OTH,PDX,20082,64690,71790,"North Bend, Oregon, USA","Portland, Oregon, USA",170,53.51648352,122.9983368,AS,122.9983368
OTH,SFO,20082,64690,79830,"North Bend, Oregon, USA","San Francisco, California, USA",412,16.26373626,175.0827027,AS,222.3963235
OTH,SEA,20082,64690,82630,"North Bend, Oregon, USA","Seattle, Washington, USA",294,16.59340659,171.4357616,AS,171.9084667
OAK,OKC,20082,65420,65840,"Oakland, California, USA","Oklahoma City, Oklahoma, USA",1375,52.52747253,216.8298326,WN,193.3102183
OAK,OMA,20082,65420,66060,"Oakland, California, USA","Omaha, Nebraska, USA",1422,72.52747253,220.8645758,WN,216.3498653
OAK,ONT,20082,65420,66180,"Oakland, California, USA","Ontario, California, USA",361,1593.296703,100.6557301,WN,100.5666419
OAK,MCO,20082,65420,66600,"Oakland, California, USA","Orlando, Florida, USA",2437,205.2747253,230.2084208,WN,217.9710662
OAK,PSC,20082,65420,68560,"Oakland, California, USA","Pasco, Washington, USA",611,15.38461539,222.4508571,AS,222.9772034
OAK,PHL,20082,65420,69880,"Oakland, California, USA","Philadelphia, Pennsylvania, USA",2510,215.3846154,224.6850663,WN,216.4148774
OAK,PHX,20082,65420,69980,"Oakland, California, USA","Phoenix, Arizona, USA",646,1184.395604,139.7758768,WN,141.3754195
OAK,PIT,20082,65420,70470,"Oakland, California, USA","Pittsburgh, Pennsylvania, USA",2243,75.93406593,243.9085239,WN,222.8946687
OAK,PWM,20082,65420,71760,"Oakland, California, USA","Portland, Maine, USA",2712,12.41758242,251.3066372,B6,244.6390323
OAK,PDX,20082,65420,71790,"Oakland, California, USA","Portland, Oregon, USA",543,1085.714286,125.1442571,WN,129.1277195
OAK,PVD,20082,65420,73020,"Oakland, California, USA","Providence, Rhode Island, USA",2681,38.68131868,239.8186364,WN,238.0305488
OAK,RDU,20082,65420,74830,"Oakland, California, USA","Raleigh/Durham, North Carolina, USA",2390,90.54945055,233.3602063,WN,233.6342069
OAK,RNO,20082,65420,75500,"Oakland, California, USA","Reno, Nevada, USA",180,247.1428571,90.72837261,WN,90.72837261
OAK,RIC,20082,65420,75820,"Oakland, California, USA","Richmond, Virginia, USA",2439,20.98901099,254.3237696,B6,261.203871
OAK,ROC,20082,65420,76620,"Oakland, California, USA","Rochester, New York, USA",2350,14.94505495,250.65125,B6,250.0626786
OAK,STL,20082,65420,78460,"Oakland, California, USA","St. Louis, Missouri, USA",1726,136.9230769,208.6017737,WN,205.7798378
OAK,SLC,20082,65420,79070,"Oakland, California, USA","Salt Lake City, Utah, USA",588,679.6703297,117.4203169,WN,117.3274445
OAK,SAT,20082,65420,79360,"Oakland, California, USA","San Antonio, Texas, USA",1476,118.021978,211.5801583,WN,208.0534564
OAK,SAN,20082,65420,79520,"Oakland, California, USA","San Diego, California, USA",446,2189.340659,101.673377,WN,101.6195572
OAK,SNA,20082,65420,80650,"Oakland, California, USA","Santa Ana, California, USA",371,1944.505495,111.3587019,WN,112.6519782
OAK,SEA,20082,65420,82630,"Oakland, California, USA","Seattle, Washington, USA",671,1570.43956,128.3055371,WN,133.0268808
OAK,GEG,20082,65420,85290,"Oakland, California, USA","Spokane, Washington, USA",723,305.8241758,126.4990478,WN,124.5870629
OAK,SYR,20082,65420,86840,"Oakland, California, USA","Syracuse, New York, USA",2429,16.81318681,257.8045098,B6,257.5511864
OAK,TPA,20082,65420,87870,"Oakland, California, USA","Tampa, Florida, USA",2384,100.5494506,233.5603497,WN,216.7320197
OAK,TUS,20082,65420,91940,"Oakland, California, USA","Tucson, Arizona, USA",747,239.7802198,149.3355729,WN,149.4475624
OAK,TUL,20082,65420,92080,"Oakland, California, USA","Tulsa, Oklahoma, USA",1456,47.47252747,228.4632639,WN,220.5492218
OAK,IAD,20082,65420,96460,"Oakland, California, USA","Washington, D.C., USA",2432,719.6703297,223.3835975,B6,217.7348453
OAK,PBI,20082,65420,97160,"Oakland, California, USA","West Palm Beach, Florida, USA",2559,20.43956044,257.7435484,CO,260.4409259
OKC,OMA,20082,65840,66060,"Oklahoma City, Oklahoma, USA","Omaha, Nebraska, USA",418,10.87912088,249.930404,AA,249.6564634
OKC,ONT,20082,65840,66180,"Oklahoma City, Oklahoma, USA","Ontario, California, USA",1140,68.35164835,192.9841961,WN,216.5247222
OKC,MCO,20082,65840,66600,"Oklahoma City, Oklahoma, USA","Orlando, Florida, USA",1068,260.989011,189.8093768,WN,179.6432463
OKC,PHL,20082,65840,69880,"Oklahoma City, Oklahoma, USA","Philadelphia, Pennsylvania, USA",1261,113.0769231,201.0946161,AA,212.9344044
OKC,PHX,20082,65840,69980,"Oklahoma City, Oklahoma, USA","Phoenix, Arizona, USA",833,316.1538462,159.6632047,WN,158.9271345
OKC,PIT,20082,65840,70470,"Oklahoma City, Oklahoma, USA","Pittsburgh, Pennsylvania, USA",1010,65.38461539,204.5877983,DL,191.0351786
OKC,PDX,20082,65840,71790,"Oklahoma City, Oklahoma, USA","Portland, Oregon, USA",1484,105.8241758,199.5819419,UA,209.1595088
OKC,PVD,20082,65840,73020,"Oklahoma City, Oklahoma, USA","Providence, Rhode Island, USA",1477,29.12087912,232.200566,WN,284.6188406
OKC,RDU,20082,65840,74830,"Oklahoma City, Oklahoma, USA","Raleigh/Durham, North Carolina, USA",1058,80.87912088,238.4987228,AA,258.7244863
OKC,RAP,20082,65840,75020,"Oklahoma City, Oklahoma, USA","Rapid City, South Dakota, USA",664,15.38461539,188.8166429,UA,210.8074286
OKC,RNO,20082,65840,75500,"Oklahoma City, Oklahoma, USA","Reno, Nevada, USA",1248,46.59340659,200.0125943,WN,197.4131183
OKC,RIC,20082,65840,75820,"Oklahoma City, Oklahoma, USA","Richmond, Virginia, USA",1137,27.58241758,327.514502,AA,264.0614894
OKC,SMF,20082,65840,77850,"Oklahoma City, Oklahoma, USA","Sacramento, California, USA",1342,82.41758242,174.3742267,WN,163.6723913
OKC,STL,20082,65840,78460,"Oklahoma City, Oklahoma, USA","St. Louis, Missouri, USA",462,165.6043956,129.5269078,WN,120.60187
OKC,SLC,20082,65840,79070,"Oklahoma City, Oklahoma, USA","Salt Lake City, Utah, USA",866,102.3076923,237.4206552,DL,307.1893115
OKC,SAT,20082,65840,79360,"Oklahoma City, Oklahoma, USA","San Antonio, Texas, USA",407,183.4065934,153.3962852,WN,151.2103122
OKC,SAN,20082,65840,79520,"Oklahoma City, Oklahoma, USA","San Diego, California, USA",1136,126.5934066,159.6431163,WN,173.1884775
OKC,SFO,20082,65840,79830,"Oklahoma City, Oklahoma, USA","San Francisco, California, USA",1384,120.3296703,181.8559909,UA,187.273207
OKC,SJC,20082,65840,80050,"Oklahoma City, Oklahoma, USA","San Jose, California, USA",1359,57.8021978,195.0057414,WN,202.1533529
OKC,SNA,20082,65840,80650,"Oklahoma City, Oklahoma, USA","Santa Ana, California, USA",1160,87.69230769,194.0145739,AA,207.4110078
OKC,SBA,20082,65840,80690,"Oklahoma City, Oklahoma, USA","Santa Barbara, California, USA",1262,10.21978022,270.3822581,US,249.1305556
