originapt,destapt,tbl,quart,origincity,destcity,origin,destination,distance,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,numrecs
DSM,TUS,Table 6,20084,24180,91940,"Des Moines, Iowa, USA","Tucson, Arizona, USA",1154,16.304347826,254.07373333,US,32,214.908125,NW,18,195.82296296,2857
DSM,DCA,Table 6,20084,24180,96460,"Des Moines, Iowa, USA","Washington, D.C., USA",897,134.89130435,251.64211926,NW,46.73650282,261.66705172,YX,23.126510878,182.90428571,2858
DSM,PBI,Table 6,20084,24180,97160,"Des Moines, Iowa, USA","West Palm Beach, Florida, USA",1282,14.565217391,186.34410448,DL,50.746268657,179.53161765,DL,50.746268657,179.53161765,2859
DTW,DLH,Table 6,20084,24260,25460,"Detroit, Michigan, USA","Duluth, Minnesota, USA",541,18.913043478,343.78701149,NW,98.275862069,341.85906433,NW,98.275862069,341.85906433,2860
DTW,ELM,Table 6,20084,24260,26890,"Detroit, Michigan, USA","Elmira, New York, USA",331,15.543478261,305.69412587,NW,89.51048951,312.0603125,US,8.3916083916,272.22416667,2861
DTW,ELP,Table 6,20084,24260,26930,"Detroit, Michigan, USA","El Paso, Texas, USA",1455,112.39130435,209.362147,AA,47.388781431,200.49685714,AA,47.388781431,200.49685714,2862
DTW,EVV,Table 6,20084,24260,27800,"Detroit, Michigan, USA","Evansville, Indiana, USA",364,34.673913043,312.40912226,NW,89.34169279,320.77642105,AA,5.6426332288,221.22444444,2863
DTW,FAR,Table 6,20084,24260,28190,"Detroit, Michigan, USA","Fargo, North Dakota, USA",739,16.413043478,300.28198675,NW,74.834437086,318.23415929,UA,15.231788079,271.78782609,2864
DTW,XNA,Table 6,20084,24260,28270,"Detroit, Michigan, USA","Fayetteville, Arkansas, USA",716,32.717391304,302.0489701,NW,68.106312292,301.00770732,NW,68.106312292,301.00770732,2865
DTW,FAY,Table 6,20084,24260,28310,"Detroit, Michigan, USA","Fayetteville, North Carolina, USA",554,22.391304348,178.4276699,US,65.048543689,179.19529851,DL,31.067961165,164.29421875,2866
DTW,FLL,Table 6,20084,24260,29420,"Detroit, Michigan, USA","Ft. Lauderdale, Florida, USA",1127,1186.9565217,144.2585293,NW,46.30952381,170.93543603,NK,43.232600733,112.06699428,2867
DTW,RSW,Table 6,20084,24260,29540,"Detroit, Michigan, USA","Ft. Myers, Florida, USA",1085,1055.2173913,142.7835548,NW,40.142150803,166.05170901,NK,30.87144623,113.94261261,2868
DTW,VPS,Table 6,20084,24260,29810,"Detroit, Michigan, USA","Valparaiso, Florida, USA",837,23.152173913,222.25544601,NW,64.319248826,212.72708029,NW,64.319248826,212.72708029,2869
DTW,FAT,Table 6,20084,24260,30270,"Detroit, Michigan, USA","Fresno, California, USA",1965,21.304347826,303.5280102,US,55.102040816,300.72898148,AA,17.857142857,220.45,2870
DTW,GJT,Table 6,20084,24260,33260,"Detroit, Michigan, USA","Grand Junction, Colorado, USA",1335,11.413043478,258.68885714,UA,45.714285714,260.195625,F9,26.666666667,242.52178571,2871
DTW,GRB,Table 6,20084,24260,33410,"Detroit, Michigan, USA","Green Bay, Wisconsin, USA",288,55.108695652,264.74477318,NW,94.477317554,266.26803758,AA,1.1834319527,265.42166667,2872
DTW,GSO,Table 6,20084,24260,33460,"Detroit, Michigan, USA","Greensboro/High Point, Nc, USA",460,73.043478261,226.21659226,NW,61.607142857,236.26478261,US,26.488095238,219.4808427,2873
DTW,GSP,Table 6,20084,24260,33530,"Detroit, Michigan, USA","Greenville/Spartanburg, Sc, USA",508,83.695652174,273.10981818,NW,74.415584416,273.77204188,US,15.194805195,215.77017094,2874
DTW,GPT,Table 6,20084,24260,34290,"Detroit, Michigan, USA","Gulfport/Biloxi, Mississippi, USA",874,23.913043478,211.03663636,NW,39.545454545,223.68586207,FL,18.636363636,158.02585366,2875
DTW,HRL,Table 6,20084,24260,35390,"Detroit, Michigan, USA","Harlingen, Texas, USA",1369,15.543478261,272.10601399,CO,63.636363636,268.75769231,WN,27.272727273,266.06307692,2876
DTW,MDT,Table 6,20084,24260,35420,"Detroit, Michigan, USA","Harrisburg, Pennsylvania, USA",370,44.565217391,312.15431707,NW,79.512195122,328.07088957,US,12.682926829,238.35923077,2877
DTW,BDL,Table 6,20084,24260,35510,"Detroit, Michigan, USA","Hartford, Ct/Springfield, Ma, USA",548,249.89130435,208.40630274,NW,80.991735537,211.29822771,US,10.874293171,191.92576,2878
DTW,HOU,Table 6,20084,24260,37320,"Detroit, Michigan, USA","Houston, Texas, USA",1093,718.58695652,212.25295114,CO,49.841173801,215.67970865,NW,30.933292997,200.54823961,2879
DTW,HSV,Table 6,20084,24260,37550,"Detroit, Michigan, USA","Huntsville, Alabama, USA",554,51.739130435,251.67428571,NW,82.56302521,237.65422392,US,4.6218487395,223.70136364,2880
DTW,IND,Table 6,20084,24260,38490,"Detroit, Michigan, USA","Indianapolis, Indiana, USA",231,139.13043478,233.76804688,NW,84.53125,248.27176525,WN,9.609375,130.06780488,2881
DTW,PSP,Table 6,20084,24260,38530,"Detroit, Michigan, USA","Indio/Palm Springs, California, USA",1886,41.195652174,255.18656992,NW,39.050131926,249.65060811,AA,29.551451187,227.29991071,2882
DTW,JAN,Table 6,20084,24260,40080,"Detroit, Michigan, USA","Jackson/Vicksburg, Mississippi, USA",777,61.195652174,219.96831261,NW,63.765541741,224.20545961,WN,12.611012433,195.74225352,2883
DTW,JAX,Table 6,20084,24260,40140,"Detroit, Michigan, USA","Jacksonville, Florida, USA",814,249.7826087,166.33805918,NW,64.055700609,163.80442255,NW,64.055700609,163.80442255,2884
DTW,OAJ,Table 6,20084,24260,40160,"Detroit, Michigan, USA","Jacksonville, North Carolina, USA",596,21.52173913,204.19106061,US,58.080808081,230.46913043,DL,33.838383838,160.5158209,2885
DTW,MCI,Table 6,20084,24260,42650,"Detroit, Michigan, USA","Kansas City, Missouri, USA",629,281.63043478,217.4411347,NW,66.615206484,227.21264774,WN,23.543033578,196.37736066,2886
DTW,EYW,Table 6,20084,24260,44060,"Detroit, Michigan, USA","Key West, Florida, USA",1221,19.130434783,279.29096591,AA,41.477272727,271.64123288,DL,18.181818182,256.91625,2887
DTW,GRK,Table 6,20084,24260,44550,"Detroit, Michigan, USA","Killeen, Texas, USA",1110,13.913043478,271.92570313,AA,60.15625,291.49441558,CO,26.5625,210.67205882,2888
DTW,TYS,Table 6,20084,24260,45540,"Detroit, Michigan, USA","Knoxville, Tennessee, USA",443,70.652173913,262.87816923,NW,86.769230769,266.56884752,UA,1.8461538462,136.095,2889
DTW,LAS,Table 6,20084,24260,48880,"Detroit, Michigan, USA","Las Vegas, Nevada, USA",1750,1759.1304348,174.48875062,NW,49.394463668,197.1095972,NK,29.899901137,125.86572432,2890
DTW,LEX,Table 6,20084,24260,49850,"Detroit, Michigan, USA","Lexington/Frankfort, Kentucky, USA",296,26.630434783,300.79159184,NW,91.836734694,303.60404444,US,3.2653061224,205.17875,2891
DTW,LNK,Table 6,20084,24260,50370,"Detroit, Michigan, USA","Lincoln, Nebraska, USA",701,24.02173913,212.77954751,NW,89.140271493,212.63700508,NW,89.140271493,212.63700508,2892
DTW,LIT,Table 6,20084,24260,50670,"Detroit, Michigan, USA","Little Rock, Arkansas, USA",705,67.826086957,210.89314103,NW,58.653846154,202.31445355,NW,58.653846154,202.31445355,2893
DTW,ISP,Table 6,20084,24260,51210,"Detroit, Michigan, USA","Islip/Long Island, New York, USA",540,12.282608696,201.74610619,WN,69.026548673,202.45423077,US,30.973451327,200.168,2894
DTW,LAX,Table 6,20084,24260,51410,"Detroit, Michigan, USA","Los Angeles, California, USA",1979,1362.5,225.92057359,NW,67.451136817,240.51245653,NK,11.360191464,146.07417135,2895
DTW,SDF,Table 6,20084,24260,51510,"Detroit, Michigan, USA","Louisville, Kentucky, USA",306,104.45652174,196.26040583,NW,82.310093652,206.83375474,WN,14.255983351,134.58248175,2896
DTW,LBB,Table 6,20084,24260,51640,"Detroit, Michigan, USA","Lubbock, Texas, USA",1165,12.282608696,244.43814159,AA,58.407079646,248.9880303,CO,14.159292035,220.245,2897
DTW,MSN,Table 6,20084,24260,52470,"Detroit, Michigan, USA","Madison, Wisconsin, USA",312,60.543478261,271.40696589,NW,93.177737882,275.00092486,UA,2.3339317774,180.69076923,2898
DTW,MHT,Table 6,20084,24260,53970,"Detroit, Michigan, USA","Manchester, New Hampshire, USA",609,183.91304348,203.28121158,NW,79.137115839,203.19887976,NW,79.137115839,203.19887976,2899
DTW,MQT,Table 6,20084,24260,55290,"Detroit, Michigan, USA","Marquette, Michigan, USA",349,21.086956522,272.11128866,NW,96.907216495,270.98585106,AA,1.0309278351,192.5,2900
DTW,MEM,Table 6,20084,24260,57180,"Detroit, Michigan, USA","Memphis, Tennessee, USA",610,174.67391304,241.5004107,NW,81.829495955,252.63774905,UA,2.0535158681,119.00484848,2901
DTW,MIA,Table 6,20084,24260,57560,"Detroit, Michigan, USA","Miami, Florida, USA",1145,426.95652174,173.99245418,NW,44.551934827,177.34858857,AA,36.939918534,165.31229497,2902
DTW,MKE,Table 6,20084,24260,57850,"Detroit, Michigan, USA","Milwaukee, Wisconsin, USA",238,109.56521739,296.41873016,NW,93.551587302,297.15941676,AA,1.1904761905,292.58166667,2903
DTW,MSP,Table 6,20084,24260,57970,"Detroit, Michigan, USA","Minneapolis/St.Paul, Minnesota, USA",528,468.91304348,325.59346778,NW,88.201205378,336.57653351,UA,4.6360686138,219.9215,2904
DTW,MFE,Table 6,20084,24260,58180,"Detroit, Michigan, USA","Mission/Mcallen, Texas, USA",1392,39.239130435,279.53811634,CO,75.900277008,270.02368613,CO,75.900277008,270.02368613,2905
DTW,MSO,Table 6,20084,24260,58220,"Detroit, Michigan, USA","Missoula, Montana, USA",1541,11.52173913,334.54377358,NW,82.075471698,329.91827586,NW,82.075471698,329.91827586,2906
DTW,MOB,Table 6,20084,24260,58520,"Detroit, Michigan, USA","Mobile, Alabama, USA",840,14.02173913,310.67930233,NW,31.782945736,302.49292683,NW,31.782945736,302.49292683,2907
DTW,MLI,Table 6,20084,24260,58700,"Detroit, Michigan, USA","Moline, Illinois, USA",373,49.673913043,184.104814,NW,96.061269147,183.59612756,NW,96.061269147,183.59612756,2908
DTW,MGM,Table 6,20084,24260,59370,"Detroit, Michigan, USA","Montgomery, Alabama, USA",704,20,226.82923913,NW,50,235.04673913,US,11.956521739,200.01090909,2909
DTW,MYR,Table 6,20084,24260,61830,"Detroit, Michigan, USA","Myrtle Beach, South Carolina, USA",636,155.10869565,113.58641205,NK,49.754730203,87.768014085,NK,49.754730203,87.768014085,2910
DTW,BNA,Table 6,20084,24260,62860,"Detroit, Michigan, USA","Nashville, Tennessee, USA",457,550.54347826,151.22439882,NW,63.237907206,151.67070559,WN,33.603158934,148.75145123,2911
DTW,EWN,Table 6,20084,24260,63360,"Detroit, Michigan, USA","New Bern, North Carolina, USA",599,10,196.33858696,US,84.782608696,201.11230769,DL,14.130434783,165.64692308,2912
DTW,SWF,Table 6,20084,24260,63380,"Detroit, Michigan, USA","Newburgh, New York, USA",479,15.108695652,239.31179856,NW,70.503597122,242.24612245,US,25.179856115,240.36771429,2913
DTW,MSY,Table 6,20084,24260,63580,"Detroit, Michigan, USA","New Orleans, Louisiana, USA",926,213.80434783,191.14449415,NW,53.533299441,192.68846154,US,16.980172852,174.87727545,2914
DTW,LGA,Table 6,20084,24260,63760,"Detroit, Michigan, USA","New York, New York, USA",508,2453.9130435,158.12660392,NW,68.949326719,159.88019722,NK,10.152374203,105.69452007,2915
DTW,ORF,Table 6,20084,24260,64500,"Detroit, Michigan, USA","Norfolk, Virginia, USA",529,149.13043478,190.5471137,NW,62.317784257,193.73005848,US,24.489795918,182.48175595,2916
DTW,OAK,Table 6,20084,24260,65420,"Detroit, Michigan, USA","Oakland, California, USA",2068,85.326086957,237.56678981,WN,52.993630573,238.27290865,WN,52.993630573,238.27290865,2917
DTW,OKC,Table 6,20084,24260,65840,"Detroit, Michigan, USA","Oklahoma City, Oklahoma, USA",900,98.47826087,212.09487859,NW,63.907284768,200.81224525,NW,63.907284768,200.81224525,2918
DTW,OMA,Table 6,20084,24260,66060,"Detroit, Michigan, USA","Omaha, Nebraska, USA",651,114.02173913,210.46928503,NW,65.586272641,218.33866279,WN,19.637750238,199.15519417,2919
DTW,ONT,Table 6,20084,24260,66180,"Detroit, Michigan, USA","Ontario, California, USA",1935,84.239130435,257.78423226,US,28.903225806,254.44098214,AA,10.322580645,246.5535,2920
DTW,MCO,Table 6,20084,24260,66600,"Detroit, Michigan, USA","Orlando, Florida, USA",957,2194.3478261,123.52220775,NW,42.233009709,139.90666667,NK,19.962353874,97.512069479,2921
DTW,PFN,Table 6,20084,24260,67930,"Detroit, Michigan, USA","Panama City, Florida, USA",838,15.326086957,209.09106383,NW,57.446808511,204.2717284,NW,57.446808511,204.2717284,2922
DTW,PNS,Table 6,20084,24260,69380,"Detroit, Michigan, USA","Pensacola, Florida, USA",837,45.543478261,208.9526969,NW,36.038186158,205.20417219,FL,21.241050119,178.41404494,2923
DTW,PIA,Table 6,20084,24260,69470,"Detroit, Michigan, USA","Peoria, Illinois, USA",346,31.304347826,183.74496528,NW,86.805555556,180.9524,NW,86.805555556,180.9524,2924
DTW,PHL,Table 6,20084,24260,69880,"Detroit, Michigan, USA","Philadelphia, Pennsylvania, USA",453,573.91304348,230.74655871,NW,54.791666667,236.35912893,US,35.700757576,228.27405305,2925
DTW,PHX,Table 6,20084,24260,69980,"Detroit, Michigan, USA","Phoenix, Arizona, USA",1671,1135.326087,206.29017137,NW,53.374820488,205.80289686,NW,53.374820488,205.80289686,2926
DTW,PIT,Table 6,20084,24260,70470,"Detroit, Michigan, USA","Pittsburgh, Pennsylvania, USA",201,57.391304348,376.82367424,NW,99.242424242,378.32669847,NW,99.242424242,378.32669847,2927
DTW,PWM,Table 6,20084,24260,71760,"Detroit, Michigan, USA","Portland, Maine, USA",668,41.413043478,239.76632546,NW,59.580052493,253.00299559,US,25.196850394,232.02572917,2928
DTW,PDX,Table 6,20084,24260,71790,"Detroit, Michigan, USA","Portland, Oregon, USA",1953,248.91304348,252.54628821,NW,69.563318777,251.72695543,F9,3.7554585153,176.59813953,2929
DTW,PVD,Table 6,20084,24260,73020,"Detroit, Michigan, USA","Providence, Rhode Island, USA",614,203.15217391,199.60722311,NW,79.400749064,198.86740566,US,11.931514179,188.46547085,2930
DTW,RDU,Table 6,20084,24260,74830,"Detroit, Michigan, USA","Raleigh/Durham, North Carolina, USA",501,356.73913043,184.25401889,NW,66.392443632,191.68216154,US,15.569774528,158.95181996,2931
DTW,RAP,Table 6,20084,24260,75020,"Detroit, Michigan, USA","Rapid City, South Dakota, USA",1002,15.543478261,267.93405594,NW,86.013986014,265.91674797,F9,9.0909090909,243.35,2932
DTW,RNO,Table 6,20084,24260,75500,"Detroit, Michigan, USA","Reno, Nevada, USA",1903,59.239130435,266.09289908,AA,31.926605505,246.33367816,AA,31.926605505,246.33367816,2933
DTW,RIC,Table 6,20084,24260,75820,"Detroit, Michigan, USA","Richmond, Virginia, USA",456,123.69565217,178.62485062,NW,80.579964851,174.23490731,NW,80.579964851,174.23490731,2934
DTW,ROA,Table 6,20084,24260,76430,"Detroit, Michigan, USA","Roanoke, Virginia, USA",382,33.152173913,252.35567213,NW,69.180327869,251.39374408,US,23.606557377,239.30347222,2935
DTW,RST,Table 6,20084,24260,76590,"Detroit, Michigan, USA","Rochester, Minnesota, USA",477,14.565217391,259.39910448,NW,88.059701493,259.68194915,AA,8.9552238806,203.25,2936
DTW,ROC,Table 6,20084,24260,76620,"Detroit, Michigan, USA","Rochester, New York, USA",296,34.02173913,298.35571885,NW,84.025559105,306.38912548,US,7.9872204473,245.452,2937
DTW,SMF,Table 6,20084,24260,77850,"Detroit, Michigan, USA","Sacramento, California, USA",2013,155.76086957,226.39794138,NW,25.261688765,215.51558011,F9,10.956036288,184.81070064,2938
DTW,STL,Table 6,20084,24260,78460,"Detroit, Michigan, USA","St. Louis, Missouri, USA",440,618.91304348,121.0802125,WN,48.717948718,116.02777578,WN,48.717948718,116.02777578,2939
DTW,SLC,Table 6,20084,24260,79070,"Detroit, Michigan, USA","Salt Lake City, Utah, USA",1481,237.82608696,212.43086837,NW,35.054844607,213.12434159,F9,13.574040219,139.4123569,2940
DTW,SAT,Table 6,20084,24260,79360,"Detroit, Michigan, USA","San Antonio, Texas, USA",1215,297.06521739,205.26467984,NW,52.762532016,214.9423301,NK,1.1342846689,132.08612903,2941
DTW,SAN,Table 6,20084,24260,79520,"Detroit, Michigan, USA","San Diego, California, USA",1957,445.10869565,249.51113553,NW,51.623931624,260.06192999,WN,12.771672772,236.07005736,2942
DTW,SFO,Table 6,20084,24260,79830,"Detroit, Michigan, USA","San Francisco, California, USA",2079,751.30434783,260.19835359,NW,75.274884259,261.98522391,F9,1.1140046296,207.39987013,2943
DTW,SJC,Table 6,20084,24260,80050,"Detroit, Michigan, USA","San Jose, California, USA",2063,140.76086957,223.17549035,AA,19.382239382,211.59438247,F9,12.818532819,174.42144578,2944
DTW,SNA,Table 6,20084,24260,80650,"Detroit, Michigan, USA","Santa Ana, California, USA",1960,157.82608696,247.9067562,NW,22.727272727,240.68806061,NW,22.727272727,240.68806061,2945
DTW,SBA,Table 6,20084,24260,80690,"Detroit, Michigan, USA","Santa Barbara, California, USA",2038,13.913043478,283.30328125,US,59.375,249.98421053,US,59.375,249.98421053,2946
DTW,SRQ,Table 6,20084,24260,82080,"Detroit, Michigan, USA","Sarasota/Bradenton, Florida, USA",1023,76.739130435,178.13324363,FL,65.580736544,156.70352052,FL,65.580736544,156.70352052,2947
DTW,SAV,Table 6,20084,24260,82340,"Detroit, Michigan, USA","Savannah, Georgia, USA",706,104.13043478,188.76802714,NW,58.66388309,175.54231317,NW,58.66388309,175.54231317,2948
DTW,AVP,Table 6,20084,24260,82600,"Detroit, Michigan, USA","Scranton/Wilkes-Barre, Pa, USA",398,15.652173913,292.90868056,NW,63.888888889,287.86228261,NW,63.888888889,287.86228261,2949
DTW,SEA,Table 6,20084,24260,82630,"Detroit, Michigan, USA","Seattle, Washington, USA",1927,460.2173913,261.01583137,NW,73.004251299,261.88032676,F9,3.0940009447,202.35870229,2950
DTW,SHV,Table 6,20084,24260,83600,"Detroit, Michigan, USA","Shreveport, Louisiana, USA",886,25.326086957,308.58334764,NW,73.819742489,288.2994186,NW,73.819742489,288.2994186,2951
DTW,FSD,Table 6,20084,24260,84300,"Detroit, Michigan, USA","Sioux Falls, South Dakota, USA",686,17.934782609,278.61927273,NW,76.363636364,276.20468254,UA,12.727272727,271.07333333,2952
DTW,GEG,Table 6,20084,24260,85290,"Detroit, Michigan, USA","Spokane, Washington, USA",1704,50.760869565,235.6817773,NW,64.025695931,231.16183946,F9,14.132762313,201.51015152,2953
DTW,SGF,Table 6,20084,24260,85370,"Detroit, Michigan, USA","Springfield, Missouri, USA",635,23.47826087,285.17074074,NW,75.925925926,276.3797561,UA,9.7222222222,217.89857143,2954
DTW,SYR,Table 6,20084,24260,86840,"Detroit, Michigan, USA","Syracuse, New York, USA",374,54.673913043,268.99308151,NW,82.306163022,276.15657005,UA,4.3737574553,172.76227273,2955
DTW,TLH,Table 6,20084,24260,87620,"Detroit, Michigan, USA","Tallahassee, Florida, USA",817,29.239130435,231.9467658,NW,39.405204461,228.38283019,US,18.215613383,212.33653061,2956
DTW,TPA,Table 6,20084,24260,87870,"Detroit, Michigan, USA","Tampa, Florida, USA",983,1004.5652174,138.84514824,NW,61.76152348,147.46942537,NK,21.077688812,102.06103183,2957
DTW,TVC,Table 6,20084,24260,91230,"Detroit, Michigan, USA","Traverse City, Michigan, USA",207,16.630434783,205.0124183,NW,100,205.0124183,NW,100,205.0124183,2958
DTW,TUS,Table 6,20084,24260,91940,"Detroit, Michigan, USA","Tucson, Arizona, USA",1665,124.23913043,216.29939633,AA,34.820647419,219.86761307,NW,16.710411199,201.17837696,2959
DTW,TUL,Table 6,20084,24260,92080,"Detroit, Michigan, USA","Tulsa, Oklahoma, USA",790,91.304347826,230.63278571,NW,65.476190476,219.94125455,NW,65.476190476,219.94125455,2960
DTW,IAD,Table 6,20084,24260,96460,"Detroit, Michigan, USA","Washington, D.C., USA",405,1111.0869565,149.56972608,NW,81.30502837,147.09348213,US,11.661123068,143.74562919,2961
DTW,CWA,Table 6,20084,24260,96830,"Detroit, Michigan, USA","Stevens Point, Wisconsin, USA",363,19.130434783,245.22573864,NW,91.477272727,248.34677019,AA,3.4090909091,113.48,2962
DTW,PBI,Table 6,20084,24260,97160,"Detroit, Michigan, USA","West Palm Beach, Florida, USA",1087,264.02173913,179.98283656,NW,72.745986002,184.59101868,AA,1.1527377522,131.15357143,2963
DTW,HPN,Table 6,20084,24260,97390,"Detroit, Michigan, USA","White Plains, New York, USA",505,43.586956522,243.90905237,NW,80.29925187,246.00034161,US,7.4812967581,222.33166667,2964
DTW,ICT,Table 6,20084,24260,97500,"Detroit, Michigan, USA","Wichita, Kansas, USA",811,42.717391304,254.49804071,NW,60.050890585,262.08864407,FL,11.195928753,194.11477273,2965
DTW,ILM,Table 6,20084,24260,97780,"Detroit, Michigan, USA","Wilmington, North Carolina, USA",623,27.391304348,183.51134921,US,65.079365079,188.54823171,DL,26.587301587,157.34955224,2966
DHN,IAD,Table 6,20084,25080,96460,"Dothan, Alabama, USA","Washington, D.C., USA",704,16.413043478,423.46099338,DL,98.675496689,423.6595302,DL,98.675496689,423.6595302,2967
DBQ,LGA,Table 6,20084,25400,63760,"Dubuque, Iowa, USA","New York, New York, USA",885,16.413043478,185.11589404,AA,67.549668874,194.63166667,NW,30.463576159,162.61152174,2968
DLH,LAS,Table 6,20084,25460,48880,"Duluth, Minnesota, USA","Las Vegas, Nevada, USA",1397,84.673913043,160.70577664,G4,87.163029525,142.73584683,G4,87.163029525,142.73584683,2969
DLH,LGA,Table 6,20084,25460,63760,"Duluth, Minnesota, USA","New York, New York, USA",1013,22.173913043,307.42171569,NW,88.725490196,311.67237569,DL,2.4509803922,250.536,2970
DLH,MCO,Table 6,20084,25460,66600,"Duluth, Minnesota, USA","Orlando, Florida, USA",1399,16.739130435,227.06305195,NW,98.051948052,226.93112583,DL,1.2987012987,207.045,2971
DLH,PHX,Table 6,20084,25460,69980,"Duluth, Minnesota, USA","Phoenix, Arizona, USA",1391,22.282608696,237.37760976,NW,97.56097561,238.18245,NW,97.56097561,238.18245,2972
DLH,SEA,Table 6,20084,25460,82630,"Duluth, Minnesota, USA","Seattle, Washington, USA",1411,15.326086957,267.94304965,NW,97.872340426,268.21478261,NW,97.872340426,268.21478261,2973
DLH,IAD,Table 6,20084,25460,96460,"Duluth, Minnesota, USA","Washington, D.C., USA",944,14.02173913,311.87682171,NW,93.023255814,313.16958333,DL,1.5503875969,242.005,2974
DRO,IAH,Table 6,20084,25620,37320,"Durango, Colorado, USA","Houston, Texas, USA",869,28.369565217,309.89455939,UA,59.003831418,329.06103896,F9,18.77394636,255.9722449,2975
DRO,LAS,Table 6,20084,25620,48880,"Durango, Colorado, USA","Las Vegas, Nevada, USA",418,14.891304348,222.35656934,UA,43.065693431,220.38983051,F9,14.598540146,206.151,2976
DRO,LAX,Table 6,20084,25620,51410,"Durango, Colorado, USA","Los Angeles, California, USA",639,10.543478261,271.24391753,UA,43.298969072,269.6452381,F9,14.432989691,231.40142857,2977
DRO,JFK,Table 6,20084,25620,63760,"Durango, Colorado, USA","New York, New York, USA",1836,16.630434783,337.33673203,UA,81.045751634,332.85717742,F9,2.614379085,256.565,2978
DRO,PHX,Table 6,20084,25620,69980,"Durango, Colorado, USA","Phoenix, Arizona, USA",351,24.347826087,213.14589286,US,92.410714286,215.90555556,UA,3.5714285714,166.175,2979
DRO,PDX,Table 6,20084,25620,71790,"Durango, Colorado, USA","Portland, Oregon, USA",964,10.108695652,256.67688172,UA,58.064516129,236.68481481,UA,58.064516129,236.68481481,2980
DRO,SAN,Table 6,20084,25620,79520,"Durango, Colorado, USA","San Diego, California, USA",616,14.891304348,245.92810219,US,51.824817518,225.20197183,US,51.824817518,225.20197183,2981
DRO,SEA,Table 6,20084,25620,82630,"Durango, Colorado, USA","Seattle, Washington, USA",1027,12.826086957,263.16991525,UA,41.525423729,271.69306122,F9,23.728813559,244.76857143,2982
DRO,DCA,Table 6,20084,25620,96460,"Durango, Colorado, USA","Washington, D.C., USA",1673,16.630434783,307.37810458,UA,77.777777778,309.09857143,F9,9.8039215686,276.04466667,2983
EGE,FLL,Table 6,20084,25935,29420,"Eagle, Colorado, USA","Ft. Lauderdale, Florida, USA",1805,16.739130435,350.49090909,AA,66.883116883,334.46291262,DL,11.038961039,314.33823529,2984
EGE,IAH,Table 6,20084,25935,37320,"Eagle, Colorado, USA","Houston, Texas, USA",955,44.347826087,280.75926471,CO,56.862745098,286.1224569,AA,17.892156863,252.01643836,2985
EGE,LAX,Table 6,20084,25935,51410,"Eagle, Colorado, USA","Los Angeles, California, USA",748,35.543478261,289.19626911,AA,77.064220183,276.6365873,AA,77.064220183,276.6365873,2986
EGE,MIA,Table 6,20084,25935,57560,"Eagle, Colorado, USA","Miami, Florida, USA",1811,30.652173913,460.01446809,AA,85.460992908,471.37452282,DL,1.4184397163,324.0925,2987
EGE,MSP,Table 6,20084,25935,57970,"Eagle, Colorado, USA","Minneapolis/St.Paul, Minnesota, USA",788,16.413043478,244.0315894,NW,75.496688742,232.76561404,NW,75.496688742,232.76561404,2988
EGE,LGA,Table 6,20084,25935,63760,"Eagle, Colorado, USA","New York, New York, USA",1746,102.17391304,376.34881915,AA,50.106382979,398.78785563,UA,16.808510638,301.0435443,2989
EGE,MCO,Table 6,20084,25935,66600,"Eagle, Colorado, USA","Orlando, Florida, USA",1651,10,314.15641304,AA,47.826086957,341.07863636,UA,36.956521739,286.07852941,2990
EGE,TPA,Table 6,20084,25935,87870,"Eagle, Colorado, USA","Tampa, Florida, USA",1609,13.47826087,398.34685484,AA,43.548387097,377.54203704,UA,14.516129032,354.98111111,2991
EGE,IAD,Table 6,20084,25935,96460,"Eagle, Colorado, USA","Washington, D.C., USA",1596,12.608695652,360.41094828,UA,49.137931034,361.76070175,UA,49.137931034,361.76070175,2992
EKO,SLC,Table 6,20084,26810,79070,"Elko, Nevada, USA","Salt Lake City, Utah, USA",200,18.913043478,83.460114943,DL,100,83.460114943,DL,100,83.460114943,2993
ELM,FLL,Table 6,20084,26890,29420,"Elmira, New York, USA","Ft. Lauderdale, Florida, USA",1124,11.52173913,162.14037736,US,79.245283019,165.11130952,NW,16.981132075,139.72555556,2994
ELM,IAH,Table 6,20084,26890,37320,"Elmira, New York, USA","Houston, Texas, USA",1339,14.239130435,234.46198473,NW,47.328244275,268.95258065,US,41.984732824,199.75818182,2995
ELM,LAS,Table 6,20084,26890,48880,"Elmira, New York, USA","Las Vegas, Nevada, USA",2080,11.086956522,242.35970588,US,71.568627451,248.32315068,NW,27.450980392,230.22678571,2996
ELM,LAX,Table 6,20084,26890,51410,"Elmira, New York, USA","Los Angeles, California, USA",2310,13.369565217,259.30918699,US,56.910569106,235.13071429,US,56.910569106,235.13071429,2997
ELM,MCO,Table 6,20084,26890,66600,"Elmira, New York, USA","Orlando, Florida, USA",979,21.304347826,180.78607143,US,86.734693878,178.20811765,US,86.734693878,178.20811765,2998
ELM,PHX,Table 6,20084,26890,69980,"Elmira, New York, USA","Phoenix, Arizona, USA",1998,13.695652174,233.41119048,NW,49.206349206,224.0633871,NW,49.206349206,224.0633871,2999
ELM,RDU,Table 6,20084,26890,74830,"Elmira, New York, USA","Raleigh/Durham, North Carolina, USA",445,11.956521739,149.27127273,US,75.454545455,152.39361446,NW,20.909090909,122.47565217,3000
