ocityname,dcityname,tbl,quart,origincity,destcity,distance,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,numrecs,orgapt,desapt
"Harrisburg, PA","San Diego, CA",Table 6,20113,32070,33570,2289,54.13043478,249.2764056,UA,40.76305221,268.1394089,CO,13.45381526,206.7820896,4328,MDT,SAN
"Harrisburg, PA","Pensacola, FL",Table 6,20113,32070,33728,891,14.7826087,246.4195588,US,50,273.9972059,DL,37.5,217.1782353,4329,MDT,PNS
"Harrisburg, PA","Oklahoma City, OK",Table 6,20113,32070,33851,1184,14.89130435,351.6189051,UA,37.95620438,365.5080769,DL,34.30656934,341.0634043,4330,MDT,OKC
"Harrisburg, PA","West Palm Beach/Palm Beach, FL",Table 6,20113,32070,34027,951,19.45652174,194.7663129,US,50.83798883,200.1554945,CO,11.17318436,169.668,4331,MDT,PBI
"Harrisburg, PA","Portland, OR",Table 6,20113,32070,34057,2324,26.84782609,319.8504858,UA,30.76923077,349.104079,CO,14.57489879,304.905,4332,MDT,PDX
"Harrisburg, PA","Raleigh/Durham, NC",Table 6,20113,32070,34492,317,27.7173913,187.2583922,US,56.8627451,205.8435172,UA,34.90196078,162.5205618,4333,MDT,RDU
"Harrisburg, PA","Salt Lake City, UT",Table 6,20113,32070,34614,1843,24.02173913,380.259095,DL,71.04072398,377.85,DL,71.04072398,377.85,4334,MDT,SLC
"Harrisburg, PA","Savannah, GA",Table 6,20113,32070,34685,609,12.2826087,250.2469027,US,51.32743363,247.3203448,UA,15.92920354,244.6594444,4335,MDT,SAV
"Harrisburg, PA","Sarasota/Bradenton, FL",Table 6,20113,32070,34986,942,12.7173913,191.845641,US,58.97435897,198.1450725,DL,38.46153846,178.8235556,4336,MDT,SRQ
"Hilton Head, SC",Boston/Providence/Manchester Area 4/,Table 6,20113,32124,30721,878,17.82608696,277.0107927,US,90.24390244,283.0268919,UA,8.536585366,220.5871429,4337,HHH,BOS
"Hilton Head, SC",Baltimore/Washington Area 4/,Table 6,20113,32124,30852,501,19.13043478,223.0242614,US,93.18181818,211.1432927,US,93.18181818,211.1432927,4338,HHH,WAS
"Hilton Head, SC","Philadelphia, PA",Table 6,20113,32124,34100,609,10.86956522,316.3221,US,86,321.737907,UA,11,280.7636364,4339,HHH,PHL
"Helena, MT",Dallas/Fort Worth Area 4/,Table 6,20113,32156,30194,1232,11.52173913,311.2453774,DL,63.20754717,255.4737313,DL,63.20754717,255.4737313,4340,HLN,DFW
"Helena, MT",Baltimore/Washington Area 4/,Table 6,20113,32156,30852,1840,16.08695652,364.8246622,DL,60.13513514,320.5103371,DL,60.13513514,320.5103371,4341,HLN,WAS
"Helena, MT","Las Vegas, NV",Table 6,20113,32156,32211,745,13.36956522,214.0582114,DL,86.17886179,204.6185849,DL,86.17886179,204.6185849,4342,HLN,LAS
"Helena, MT",San Fran./Oakland Area 4/,Table 6,20113,32156,32457,817,11.19565217,248.4454369,DL,63.10679612,244.78,DL,63.10679612,244.78,4343,HLN,SFO
"Helena, MT","Santa Ana, CA",Table 6,20113,32156,32575,944,25.10869565,215.9749351,DL,70.995671,207.1881098,DL,70.995671,207.1881098,4344,HLN,SNA
"Helena, MT","San Diego, CA",Table 6,20113,32156,33570,996,13.47826087,220.5425807,DL,76.61290323,220.6203158,UA,19.35483871,217.78,4345,HLN,SAN
"Helena, MT","Portland, OR",Table 6,20113,32156,34057,514,15.10869565,249.8151799,AS,66.90647482,245.853871,AS,66.90647482,245.853871,4346,HLN,PDX
"Helena, MT","Salt Lake City, UT",Table 6,20113,32156,34614,402,14.7826087,338.0618382,DL,95.58823529,341.707,DL,95.58823529,341.707,4347,HLN,SLC
"Harlingen/San Benito, TX",Dallas/Fort Worth Area 4/,Table 6,20113,32206,30194,458,180.7608696,204.103656,WN,98.6770896,204.5685619,WN,98.6770896,204.5685619,4348,HRL,DAL
"Harlingen/San Benito, TX",Baltimore/Washington Area 4/,Table 6,20113,32206,30852,1507,10.76086957,311.6270707,WN,80.80808081,297.204375,WN,80.80808081,297.204375,4349,HRL,BWI
"Harlingen/San Benito, TX","Las Vegas, NV",Table 6,20113,32206,32211,1236,33.69565217,238.9924194,WN,87.09677419,228.8566296,WN,87.09677419,228.8566296,4350,HRL,LAS
"Harlingen/San Benito, TX",San Fran./Oakland Area 4/,Table 6,20113,32206,32457,1644,10.54347826,281.2941237,CO,38.1443299,295.877027,UA,17.5257732,245.3335294,4351,HRL,SFO
"Harlingen/San Benito, TX","Los Angeles, CA",Table 6,20113,32206,32575,1349,27.5,287.3192885,WN,76.6798419,275.8267526,WN,76.6798419,275.8267526,4352,HRL,LAX
"Harlingen/San Benito, TX","Tampa, FL",Table 6,20113,32206,33195,939,10.32608696,290.1018947,WN,62.10526316,293.6535593,WN,62.10526316,293.6535593,4353,HRL,TPA
"Harlingen/San Benito, TX","Kansas City, MO",Table 6,20113,32206,33198,917,18.04347826,215.9828916,WN,78.31325301,205.8834615,WN,78.31325301,205.8834615,4354,HRL,MCI
"Harlingen/San Benito, TX","San Antonio, TX",Table 6,20113,32206,33214,233,128.3695652,155.1751058,WN,97.96782388,154.2429991,WN,97.96782388,154.2429991,4355,HRL,SAT
"Harlingen/San Benito, TX","New Orleans, LA",Table 6,20113,32206,33495,521,17.39130435,248.50775,WN,78.75,252.8143651,CO,18.125,239.8924138,4356,HRL,MSY
"Harlingen/San Benito, TX","San Diego, CA",Table 6,20113,32206,33570,1257,10.97826087,324.5433663,WN,79.20792079,310.23325,WN,79.20792079,310.23325,4357,HRL,SAN
"Harlingen/San Benito, TX","Oklahoma City, OK",Table 6,20113,32206,33851,631,15.43478261,218.3680282,WN,84.50704225,222.97675,CO,10.56338028,214.3713333,4358,HRL,OKC
"Harlingen/San Benito, TX","Philadelphia, PA",Table 6,20113,32206,34100,1597,10.54347826,296.5128866,WN,70.10309278,270.7494118,WN,70.10309278,270.7494118,4359,HRL,PHL
"Harlingen/San Benito, TX","Tulsa, OK",Table 6,20113,32206,34653,695,12.5,214.6551304,WN,89.56521739,211.4984466,WN,89.56521739,211.4984466,4360,HRL,TUL
"Las Vegas, NV",Dallas/Fort Worth Area 4/,Table 6,20113,32211,30194,1067,2516.304348,163.5842937,AA,48.68682505,179.2499849,NK,18.62203024,109.6268383,4361,LAS,DAL
"Las Vegas, NV",Cleveland/Akron Area 4/,Table 6,20113,32211,30647,1846,830.326087,230.8950321,CO,57.66461579,243.2956595,WN,19.97643671,202.6885125,4362,LAS,CLE
"Las Vegas, NV",Boston/Providence/Manchester Area 4/,Table 6,20113,32211,30721,2381,1459.673913,247.1317514,B6,30.5309405,258.4928293,WN,27.89485442,227.8182248,4363,LAS,PVD
"Las Vegas, NV",Baltimore/Washington Area 4/,Table 6,20113,32211,30852,2106,2075.652174,273.5719182,WN,35.16966904,255.6608696,DL,11.08609133,235.9952622,4364,LAS,WAS
"Las Vegas, NV","Ashland, WV",Table 6,20113,32211,32223,1795,13.47826087,262.9414516,DL,66.12903226,263.3790244,US,28.22580645,262.3045714,4365,LAS,HTS
"Las Vegas, NV","Idaho Falls, ID",Table 6,20113,32211,32280,538,57.17391304,106.4536882,G4,88.21292776,72.76795259,G4,88.21292776,72.76795259,4366,LAS,IDA
"Las Vegas, NV","Wilmington, NC",Table 6,20113,32211,32323,2099,29.7826087,268.6874088,US,67.88321168,274.2142473,DL,26.64233577,257.7313699,4367,LAS,ILM
"Las Vegas, NV","Indianapolis, IN",Table 6,20113,32211,32337,1590,613.1521739,216.5479844,WN,67.5412161,214.3452047,WN,67.5412161,214.3452047,4368,LAS,IND
"Las Vegas, NV","Jackson, WY",Table 6,20113,32211,32441,570,17.7173913,258.6809203,DL,73.6196319,267.8621667,F9,10.42944785,211.6664706,4369,LAS,JAC
"Las Vegas, NV","Jackson/Vicksburg, MS",Table 6,20113,32211,32448,1455,60.54347826,281.9662837,WN,42.19030521,277.230383,DL,28.54578097,271.4297484,4370,LAS,JAN
"Las Vegas, NV",San Fran./Oakland Area 4/,Table 6,20113,32211,32457,414,6317.934783,128.3378422,WN,57.12516129,130.1208803,VX,18.67010753,118.6857823,4371,LAS,SJC
"Las Vegas, NV",Miami/Ft. Lauderdale Area 4/,Table 6,20113,32211,32467,2174,1235,241.8388365,AA,34.32494279,304.4530641,NK,18.42105263,164.4189154,4372,LAS,FLL
"Las Vegas, NV","Santa Ana, CA",Table 6,20113,32211,32575,236,6474.130435,115.0111497,WN,59.06114637,126.0196873,B6,15.47295255,86.26535699,4373,LAS,SNA
"Las Vegas, NV","Little Rock, AR",Table 6,20113,32211,32600,1294,165.1086957,226.14763,WN,72.67939434,221.9537953,WN,72.67939434,221.9537953,4374,LAS,LIT
"Las Vegas, NV","Lansing, MI",Table 6,20113,32211,32884,1689,19.45652174,247.5159218,DL,63.68715084,253.7494737,SY,11.73184358,192.53,4375,LAS,LAN
"Las Vegas, NV","Lubbock, TX",Table 6,20113,32211,32896,775,128.9130435,186.436054,WN,92.83305228,182.6649319,WN,92.83305228,182.6649319,4376,LAS,LBB
"Las Vegas, NV","Lexington, KY",Table 6,20113,32211,32945,1686,36.30434783,276.434521,DL,51.49700599,279.0073837,AA,21.55688623,266.8270833,4377,LAS,LEX
"Las Vegas, NV","Lafayette, LA",Table 6,20113,32211,32951,1399,32.93478261,256.6116832,CO,77.55775578,254.3905106,CO,77.55775578,254.3905106,4378,LAS,LFT
"Las Vegas, NV","Lincoln, NE",Table 6,20113,32211,33029,1048,12.7173913,209.9371795,UA,63.24786325,213.1481081,UA,63.24786325,213.1481081,4379,LAS,LNK
"Las Vegas, NV","Laredo, TX",Table 6,20113,32211,33038,1092,149.673913,134.8388526,G4,97.31299927,129.4441791,G4,97.31299927,129.4441791,4380,LAS,LRD
"Las Vegas, NV","Louisville, KY",Table 6,20113,32211,33044,1624,268.1521739,231.0751601,WN,66.59910823,229.2813451,WN,66.59910823,229.2813451,4381,LAS,SDF
"Las Vegas, NV","Cincinnati, KY",Table 6,20113,32211,33105,1678,263.0434783,252.9933471,DL,91.90082645,251.157509,CO,1.487603306,212.9241667,4382,LAS,CVG
"Las Vegas, NV","Lewiston, ID",Table 6,20113,32211,33127,717,10.2173913,223.8225532,DL,81.91489362,209.4902597,DL,81.91489362,209.4902597,4383,LAS,LWS
"Las Vegas, NV","Midland/Odessa, TX",Table 6,20113,32211,33158,795,140.326087,217.5600387,WN,95.35243997,216.4591552,WN,95.35243997,216.4591552,4384,LAS,MAF
"Las Vegas, NV","Saginaw/Bay City/Midland, MI",Table 6,20113,32211,33184,1720,27.82608696,209.5082031,DL,71.875,225.9305978,UA,25.78125,165.0765152,4385,LAS,MBS
"Las Vegas, NV","Sacramento, CA",Table 6,20113,32211,33192,397,1119.347826,136.5798718,WN,94.19304719,136.4188165,B6,1.456593513,121.5682,4386,LAS,SMF
"Las Vegas, NV","Tampa, FL",Table 6,20113,32211,33195,1984,638.4782609,216.0259925,WN,54.91998638,220.1471296,DL,15.27068437,203.1502453,4387,LAS,TPA
"Las Vegas, NV","Kansas City, MO",Table 6,20113,32211,33198,1139,770.4347826,179.3067565,WN,73.84311512,180.2843924,F9,7.75959368,152.6419818,4388,LAS,MCI
"Las Vegas, NV","San Antonio, TX",Table 6,20113,32211,33214,1069,786.3043478,193.1816478,WN,74.19131877,193.1171623,US,11.50124413,191.3428606,4389,LAS,SAT
"Las Vegas, NV","Memphis, TN",Table 6,20113,32211,33244,1416,207.0652174,270.4037428,DL,81.83727034,272.725093,UA,1.364829396,196.8203846,4390,LAS,MEM
"Las Vegas, NV","Mission/McAllen/Edinburg, TX",Table 6,20113,32211,33256,1210,317.9347826,162.9743419,G4,91.21367521,151.1172526,G4,91.21367521,151.1172526,4391,LAS,MFE
"Las Vegas, NV","Medford, OR",Table 6,20113,32211,33264,600,82.2826087,121.1529458,G4,69.08850727,85.88087954,G4,69.08850727,85.88087954,4392,LAS,MFR
"Las Vegas, NV","Montgomery, AL",Table 6,20113,32211,33277,1662,18.91304348,317.6508621,DL,73.56321839,334.64,AA,19.54022989,272.3305882,4393,LAS,MGM
"Las Vegas, NV","Minot, ND",Table 6,20113,32211,33304,1098,70,156.7374068,G4,92.08074534,136.0287352,G4,92.08074534,136.0287352,4394,LAS,MOT
"Las Vegas, NV","Omaha, NE",Table 6,20113,32211,33316,1099,430.9782609,169.2167364,WN,75.30895334,167.4523007,F9,7.591424969,155.667907,4395,LAS,OMA
"Las Vegas, NV","Milwaukee, WI",Table 6,20113,32211,33342,1524,967.2826087,163.9980447,FL,44.10607934,167.3639643,F9,22.63175638,156.6339623,4396,LAS,MKE
"Las Vegas, NV","Melbourne, FL",Table 6,20113,32211,33360,2085,10.76086957,253.4347475,DL,86.86868687,250.7089535,DL,86.86868687,250.7089535,4397,LAS,MLB
"Las Vegas, NV","Moline, IL",Table 6,20113,32211,33367,1376,108.5869565,148.8645145,G4,79.47947948,120.2862343,G4,79.47947948,120.2862343,4398,LAS,MLI
"Las Vegas, NV","Monroe, LA",Table 6,20113,32211,33377,1342,11.30434783,253.8269231,AA,40.38461539,289.7345238,DL,11.53846154,233.2725,4399,LAS,MLU
"Las Vegas, NV","Madison, WI",Table 6,20113,32211,33485,1454,77.7173913,230.7858462,DL,49.51048951,231.9259322,F9,26.15384615,194.4780214,4400,LAS,MSN
"Las Vegas, NV","Missoula, MT",Table 6,20113,32211,33486,750,101.9565217,102.3137527,G4,80.91684435,76.39166008,G4,80.91684435,76.39166008,4401,LAS,MSO
"Las Vegas, NV","New Orleans, LA",Table 6,20113,32211,33495,1500,458.4782609,207.0736107,WN,66.54812707,203.6295155,DL,14.55666193,195.3381108,4402,LAS,MSY
"Las Vegas, NV","San Diego, CA",Table 6,20113,32211,33570,258,1515.869565,127.3068622,WN,92.6071992,128.4372056,NK,2.688943066,76.21461333,4403,LAS,SAN
"Las Vegas, NV","Norfolk, VA",Table 6,20113,32211,33667,2154,313.3695652,233.912924,WN,53.83281304,223.4358054,WN,53.83281304,223.4358054,4404,LAS,ORF
"Las Vegas, NV","Pensacola, FL",Table 6,20113,32211,33728,1658,60.43478261,257.9022302,DL,45.68345324,272.3148032,FL,11.15107914,217.9927419,4405,LAS,PNS
"Las Vegas, NV","Jacksonville/Camp Lejeune, NC",Table 6,20113,32211,33795,2106,15.43478261,306.3530282,US,64.08450704,333.2859341,DL,26.05633803,239.0283784,4406,LAS,OAJ
"Las Vegas, NV","Oklahoma City, OK",Table 6,20113,32211,33851,986,411.7391304,201.8246938,WN,69.35058078,203.7758127,F9,9.794086589,169.8074663,4407,LAS,OKC
"Las Vegas, NV","West Palm Beach/Palm Beach, FL",Table 6,20113,32211,34027,2158,108.3695652,238.9437713,DL,37.81344032,263.0909284,FL,10.73219659,188.4513084,4408,LAS,PBI
"Las Vegas, NV","Portland, OR",Table 6,20113,32211,34057,763,1230.326087,144.1493233,AS,55.45542893,141.2260077,AS,55.45542893,141.2260077,4409,LAS,PDX
"Las Vegas, NV","Philadelphia, PA",Table 6,20113,32211,34100,2176,1264.347826,245.7215621,US,59.70598349,255.9229158,WN,23.80502063,230.2015457,4410,LAS,PHL
"Las Vegas, NV","Peoria, IL",Table 6,20113,32211,34108,1413,186.3043478,155.0005834,G4,91.89031505,144.8524254,G4,91.89031505,144.8524254,4411,LAS,PIA
"Las Vegas, NV","San Luis Obispo, CA",Table 6,20113,32211,34236,314,11.84782609,195.7568807,UA,61.46788991,201.331194,UA,61.46788991,201.331194,4412,LAS,SBP
"Las Vegas, NV","Pasco/Kennewick/Richland, WA",Table 6,20113,32211,34252,732,179.3478261,114.0316,G4,77.21212121,98.36517268,G4,77.21212121,98.36517268,4413,LAS,PSC
"Las Vegas, NV","Palm Springs, CA",Table 6,20113,32211,34262,173,14.13043478,138.9673077,UA,89.23076923,137.9147414,CO,10,135.3084615,4414,LAS,PSP
"Las Vegas, NV","Pueblo, CO",Table 6,20113,32211,34288,607,46.19565217,78.70030588,G4,97.17647059,76.07368039,G4,97.17647059,76.07368039,4415,LAS,PUB
"Las Vegas, NV","Portland, ME",Table 6,20113,32211,34321,2410,62.17391304,264.9101049,DL,25.52447552,276.5492466,FL,14.16083916,230.1548148,4416,LAS,PWM
"Las Vegas, NV","Santa Rosa, CA",Table 6,20113,32211,34433,454,101.7391304,124.0604808,AS,99.35897436,124.0623333,AS,99.35897436,124.0623333,4417,LAS,STS
"Las Vegas, NV","Rapid City, SD",Table 6,20113,32211,34457,843,88.91304348,141.383044,G4,82.27383863,100.315795,G4,82.27383863,100.315795,4418,LAS,RAP
"Las Vegas, NV","Bend/Redmond, OR",Table 6,20113,32211,34489,647,74.13043478,97.40240469,G4,74.19354839,72.0626087,G4,74.19354839,72.0626087,4419,LAS,RDM
"Las Vegas, NV","Raleigh/Durham, NC",Table 6,20113,32211,34492,2026,431.5217391,231.9027607,WN,49.01763224,220.301074,WN,49.01763224,220.301074,4420,LAS,RDU
"Las Vegas, NV","Rockford, IL",Table 6,20113,32211,34512,1455,88.36956522,129.2752399,G4,100,129.2752399,G4,100,129.2752399,4421,LAS,RFD
"Las Vegas, NV","Richmond, VA",Table 6,20113,32211,34524,2086,185.4347826,245.6923505,DL,49.88276671,231.4632315,CO,10.96131301,222.1126203,4422,LAS,RIC
"Las Vegas, NV","Reno, NV",Table 6,20113,32211,34570,345,1001.630435,147.0653597,WN,99.1101465,147.0070535,WN,99.1101465,147.0070535,4423,LAS,RNO
"Las Vegas, NV","Roanoke, VA",Table 6,20113,32211,34574,1944,35.10869565,294.9821362,US,40.24767802,308.1634615,UA,16.09907121,266.4601923,4424,LAS,ROA
"Las Vegas, NV","Rochester, NY",Table 6,20113,32211,34576,2040,134.673913,252.0480145,DL,24.05165456,243.6120805,FL,15.49636804,209.0699479,4425,LAS,ROC
"Las Vegas, NV","Salt Lake City, UT",Table 6,20113,32211,34614,368,906.4130435,123.9663149,WN,52.7641204,125.8712886,DL,46.24055642,121.1249066,4426,LAS,SLC
"Las Vegas, NV","Tulsa, OK",Table 6,20113,32211,34653,1076,218.4782609,222.0665771,WN,74.67661692,219.3113924,UA,4.278606965,215.16,4427,LAS,TUL
"Las Vegas, NV","Savannah, GA",Table 6,20113,32211,34685,1956,59.34782609,272.2724542,DL,70.87912088,277.6842894,US,12.08791209,270.2751515,4428,LAS,SAV
"Las Vegas, NV","Santa Barbara, CA",Table 6,20113,32211,34689,289,17.2826087,188.9749686,UA,40.88050315,169.4678462,UA,40.88050315,169.4678462,4429,LAS,SBA
"Las Vegas, NV","South Bend, IN",Table 6,20113,32211,34696,1594,97.82608696,178.3441222,G4,77.77777778,158.0868714,G4,77.77777778,158.0868714,4430,LAS,SBN
"Las Vegas, NV","State College, PA",Table 6,20113,32211,34711,2034,10.86956522,327.8603,US,65,337.4912308,DL,17,299.8888235,4431,LAS,SCE
"Las Vegas, NV","Stockton, CA",Table 6,20113,32211,34716,359,231.1956522,85.97629055,G4,100,85.97629055,G4,100,85.97629055,4432,LAS,SCK
"Las Vegas, NV","Springfield, MO",Table 6,20113,32211,34783,1209,149.7826087,142.3628882,G4,88.96952105,120.1873165,G4,88.96952105,120.1873165,4433,LAS,SGF
"Las Vegas, NV","Santa Maria, CA",Table 6,20113,32211,34905,310,67.39130435,84.84120968,G4,95,75.17436333,G4,95,75.17436333,4434,LAS,SMX
"Las Vegas, NV","Monterey, CA",Table 6,20113,32211,34922,375,78.04347826,103.661727,G4,85.93314763,83.62850891,G4,85.93314763,83.62850891,4435,LAS,MRY
"Las Vegas, NV","Sarasota/Bradenton, FL",Table 6,20113,32211,34986,2000,21.95652174,315.0283663,DL,71.78217822,331.4924828,FL,13.86138614,198.5378571,4436,LAS,SRQ
"Las Vegas, NV","Syracuse, NY",Table 6,20113,32211,35096,2119,96.84782609,276.0024579,DL,31.5375982,270.8584342,UA,10.43771044,238.3850538,4437,LAS,SYR
"Las Vegas, NV","Tallahassee, FL",Table 6,20113,32211,35249,1818,21.19565217,288.2523077,DL,71.28205128,285.7633094,DL,71.28205128,285.7633094,4438,LAS,TLH
"Las Vegas, NV","Bristol/Johnson City/Kingsport, TN",Table 6,20113,32211,35323,1819,38.36956522,240.4187252,DL,56.94050992,237.5879602,AA,11.33144476,207.33525,4439,LAS,TRI
"Las Vegas, NV","Traverse City, MI",Table 6,20113,32211,35380,1659,15.76086957,341.5875862,DL,65.51724138,332.6018947,UA,18.62068966,308.0851852,4440,LAS,TVC
"Las Vegas, NV","Twin Falls, ID",Table 6,20113,32211,35389,443,26.30434783,85.50553719,G4,75.20661157,64.1221978,G4,75.20661157,64.1221978,4441,LAS,TWF
"Las Vegas, NV","Knoxville, TN",Table 6,20113,32211,35412,1739,135,233.3575201,DL,38.00322061,256.0061229,CO,16.18357488,203.5064677,4442,LAS,TYS
"Las Vegas, NV","Yakima, WA",Table 6,20113,32211,36101,776,11.84782609,209.0955963,AS,100,209.0955963,AS,100,209.0955963,4443,LAS,YKM
"Ashland, WV",Miami/Ft. Lauderdale Area 4/,Table 6,20113,32223,32467,859,42.60869565,102.0870408,G4,76.78571429,76.29774086,G4,76.78571429,76.29774086,4444,HTS,FLL
"Ashland, WV","Tampa, FL",Table 6,20113,32223,33195,721,127.7173913,93.8727234,G4,94.29787234,87.61775271,G4,94.29787234,87.61775271,4445,HTS,TPA
"Ashland, WV","Sanford, FL",Table 6,20113,32223,34761,665,114.0217391,77.66767398,G4,100,77.66767398,G4,100,77.66767398,4446,HTS,SFB
"New Haven, CT",San Fran./Oakland Area 4/,Table 6,20113,32244,32457,2623,10,303.6725,US,53.26086957,323.1244898,UA,34.7826087,286.1321875,4447,HVN,SFO
"Niagara Falls, NY",Miami/Ft. Lauderdale Area 4/,Table 6,20113,32265,32467,1176,50.54347826,88.60808602,NK,100,88.60808602,NK,100,88.60808602,4448,IAG,FLL
"Idaho Falls, ID",Boston/Providence/Manchester Area 4/,Table 6,20113,32280,30721,2063,11.41304348,438.5395238,UA,49.52380952,476.6398077,DL,40,385.807381,4449,IDA,BOS
"Idaho Falls, ID",Baltimore/Washington Area 4/,Table 6,20113,32280,30852,1841,23.26086957,486.2634579,DL,56.54205608,470.3377686,DL,56.54205608,470.3377686,4450,IDA,WAS
"Idaho Falls, ID",San Fran./Oakland Area 4/,Table 6,20113,32280,32457,677,31.08695652,250.7276573,UA,59.79020979,251.1488889,UA,59.79020979,251.1488889,4451,IDA,SFO
"Idaho Falls, ID","Long Beach, CA",Table 6,20113,32280,32575,745,74.23913044,100.4036896,G4,98.82869693,97.21588148,G4,98.82869693,97.21588148,4452,IDA,LGB
"Idaho Falls, ID","San Diego, CA",Table 6,20113,32280,33570,794,12.17391304,315.1383929,DL,71.42857143,324.96875,UA,24.10714286,293.6148148,4453,IDA,SAN
"Idaho Falls, ID","Portland, OR",Table 6,20113,32280,34057,539,13.26086957,334.812623,DL,86.06557377,346.6589524,UA,10.65573771,246.0284615,4454,IDA,PDX
"Wilmington, NC",Dallas/Fort Worth Area 4/,Table 6,20113,32323,30194,1106,64.23913044,219.65022,US,56.68358714,240.9373731,AA,11.50592217,157.7073529,4455,ILM,DFW
"Wilmington, NC",Cleveland/Akron Area 4/,Table 6,20113,32323,30647,538,45.2173913,198.9380769,US,81.00961539,203.8814243,DL,15.86538462,176.46,4456,ILM,CLE
"Wilmington, NC",Boston/Providence/Manchester Area 4/,Table 6,20113,32323,30721,692,113.0434783,182.7949327,US,90.19230769,185.3621642,DL,7.115384615,147.7539189,4457,ILM,PVD
"Wilmington, NC",Baltimore/Washington Area 4/,Table 6,20113,32323,30852,345,67.93478261,231.268768,US,97.6,231.2427049,US,97.6,231.2427049,4458,ILM,WAS
"Wilmington, NC","Indianapolis, IN",Table 6,20113,32323,32337,597,29.67391304,185.9093773,US,74.72527473,190.0703431,DL,19.78021978,173.2105556,4459,ILM,IND
"Wilmington, NC",San Fran./Oakland Area 4/,Table 6,20113,32323,32457,2481,45.76086957,313.8385748,US,56.05700713,351.2592797,DL,28.74109264,263.2766942,4460,ILM,SFO
"Wilmington, NC",Miami/Ft. Lauderdale Area 4/,Table 6,20113,32323,32467,601,39.34782609,182.4237569,US,74.03314917,191.2158955,DL,22.37569061,147.4838272,4461,ILM,MIA
"Wilmington, NC","Los Angeles, CA",Table 6,20113,32323,32575,2307,53.91304348,322.2467742,US,54.63709677,333.9447233,DL,30.24193548,327.8702,4462,ILM,LAX
"Wilmington, NC","Louisville, KY",Table 6,20113,32323,33044,514,11.95652174,215.2495455,US,73.63636364,213.8212346,US,73.63636364,213.8212346,4463,ILM,SDF
"Wilmington, NC","Cincinnati, KY",Table 6,20113,32323,33105,500,17.17391304,240.0048734,US,56.32911392,259.0102247,DL,41.13924051,215.4223077,4464,ILM,CVG
"Wilmington, NC","Tampa, FL",Table 6,20113,32323,33195,513,33.15217391,187.103082,US,73.44262295,187.7947768,DL,23.60655738,178.81625,4465,ILM,TPA
"Wilmington, NC","Kansas City, MO",Table 6,20113,32323,33198,993,29.34782609,209.4902222,US,69.62962963,209.2343617,US,69.62962963,209.2343617,4466,ILM,MCI
"Wilmington, NC","San Antonio, TX",Table 6,20113,32323,33214,1250,11.52173913,249.7549057,US,50,277.4739623,DL,43.39622642,225.2917391,4467,ILM,SAT
"Wilmington, NC","Memphis, TN",Table 6,20113,32323,33244,689,18.26086957,219.4994048,US,65.47619048,222.7154546,DL,32.73809524,210.7270909,4468,ILM,MEM
"Wilmington, NC","Milwaukee, WI",Table 6,20113,32323,33342,806,19.67391304,177.889558,US,48.61878453,189.7622727,DL,41.43646409,168.4397333,4469,ILM,MKE
"Wilmington, NC","New Orleans, LA",Table 6,20113,32323,33495,781,20.76086957,202.1940314,US,74.86910995,214.3633566,DL,23.56020942,164.3142222,4470,ILM,MSY
"Wilmington, NC","San Diego, CA",Table 6,20113,32323,33570,2257,25.65217391,274.9042797,US,51.69491525,290.6420492,AA,11.01694915,230.9726923,4471,ILM,SAN
"Wilmington, NC","West Palm Beach/Palm Beach, FL",Table 6,20113,32323,34027,539,15.76086957,192.1308966,US,84.82758621,190.0506504,US,84.82758621,190.0506504,4472,ILM,PBI
"Wilmington, NC","Portland, OR",Table 6,20113,32323,34057,2463,15.32608696,331.3539716,US,62.41134752,325.0127273,US,62.41134752,325.0127273,4473,ILM,PDX
"Wilmington, NC","Philadelphia, PA",Table 6,20113,32323,34100,413,104.5652174,184.0091684,US,97.60914761,184.0680298,US,97.60914761,184.0680298,4474,ILM,PHL
"Wilmington, NC","Portland, ME",Table 6,20113,32323,34321,764,12.60869565,193.8194828,US,85.34482759,195.6389899,DL,12.06896552,184.8364286,4475,ILM,PWM
"Wilmington, NC","Rochester, NY",Table 6,20113,32323,34576,610,16.19565217,193.3711409,US,78.52348993,198.4655556,DL,18.79194631,177.7421429,4476,ILM,ROC
"Wilmington, NC","Salt Lake City, UT",Table 6,20113,32323,34614,1912,10.2173913,235.0973404,DL,82.9787234,219.0407692,DL,82.9787234,219.0407692,4477,ILM,SLC
"Wilmington, NC","Sanford, FL",Table 6,20113,32323,34761,426,23.04347826,72.97169811,G4,100,72.97169811,G4,100,72.97169811,4478,ILM,SFB
"Wilmington, NC","Syracuse, NY",Table 6,20113,32323,35096,617,13.69565217,198.3134921,US,93.65079365,196.3011017,US,93.65079365,196.3011017,4479,ILM,SYR
"Indianapolis, IN",Dallas/Fort Worth Area 4/,Table 6,20113,32337,30194,761,556.7391304,226.8909664,AA,75.40023428,234.0857457,WN,10.09371339,181.7251644,4480,IND,DAL
"Indianapolis, IN",Cleveland/Akron Area 4/,Table 6,20113,32337,30647,261,40.32608696,300.6601348,CO,63.88140162,337.7752743,WN,22.37196766,171.8008434,4481,IND,CLE
