originapt,destapt,tbl,quart,origincity,destcity,origin,destination,distance,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,numrecs
MCO,SNA,Table 6,20082,66600,80650,"Orlando, Florida, USA","Santa Ana, California, USA",2186,201.42857143,261.54461538,AA,28.968903437,267.14099812,CO,20.403709765,247.47176471,5945
MCO,SBA,Table 6,20082,66600,80690,"Orlando, Florida, USA","Santa Barbara, California, USA",2299,25.494505495,341.92306034,UA,35.775862069,356.5260241,US,26.724137931,304.95387097,5946
MCO,AVP,Table 6,20082,66600,82600,"Orlando, Florida, USA","Scranton/Wilkes-Barre, Pa, USA",944,70.10989011,180.28822884,US,52.037617555,199.89575301,CO,14.263322884,148.86846154,5947
MCO,SEA,Table 6,20082,66600,82630,"Orlando, Florida, USA","Seattle, Washington, USA",2553,752.74725275,259.74263796,AS,33.591240876,291.6275402,WN,14.248175182,209.27554303,5948
MCO,SHV,Table 6,20082,66600,83600,"Orlando, Florida, USA","Shreveport, Louisiana, USA",795,32.857142857,252.67190635,DL,27.090301003,284.59864198,NW,17.725752508,212.13735849,5949
MCO,FSD,Table 6,20082,66600,84300,"Orlando, Florida, USA","Sioux Falls, South Dakota, USA",1350,32.087912088,267.34869863,NW,50.684931507,285.85993243,UA,28.082191781,246.25353659,5950
MCO,SBN,Table 6,20082,66600,85070,"Orlando, Florida, USA","South Bend, Indiana, USA",957,66.593406593,177.60686469,DL,45.379537954,169.53509091,DL,45.379537954,169.53509091,5951
MCO,GEG,Table 6,20082,66600,85290,"Orlando, Florida, USA","Spokane, Washington, USA",2345,85.824175824,250.37673496,DL,25.992317542,207.41320197,DL,25.992317542,207.41320197,5952
MCO,SGF,Table 6,20082,66600,85370,"Orlando, Florida, USA","Springfield, Missouri, USA",926,27.472527473,312.22292,AA,39.2,308.21428571,NW,14.4,292.04805556,5953
MCO,SYR,Table 6,20082,66600,86840,"Orlando, Florida, USA","Syracuse, New York, USA",1053,483.62637363,162.93746421,B6,63.98545785,159.75414418,B6,63.98545785,159.75414418,5954
MCO,TLH,Table 6,20082,66600,87620,"Orlando, Florida, USA","Tallahassee, Florida, USA",227,42.747252747,267.57087404,DL,97.94344473,267.87923885,DL,97.94344473,267.87923885,5955
MCO,TOL,Table 6,20082,66600,90630,"Orlando, Florida, USA","Toledo, Ohio, USA",918,19.78021978,185.708,DL,41.666666667,155.29773333,DL,41.666666667,155.29773333,5956
MCO,TVC,Table 6,20082,66600,91230,"Orlando, Florida, USA","Traverse City, Michigan, USA",1149,21.538461538,247.03755102,NW,76.020408163,245.7952349,NW,76.020408163,245.7952349,5957
MCO,TUS,Table 6,20082,66600,91940,"Orlando, Florida, USA","Tucson, Arizona, USA",1783,121.97802198,218.86143243,CO,30.540540541,197.21292035,CO,30.540540541,197.21292035,5958
MCO,TUL,Table 6,20082,66600,92080,"Orlando, Florida, USA","Tulsa, Oklahoma, USA",1005,228.79120879,182.28602786,AA,43.419788665,169.96831858,AA,43.419788665,169.96831858,5959
MCO,TYR,Table 6,20082,66600,92760,"Orlando, Florida, USA","Tyler, Texas, USA",882,13.956043956,226.45055118,CO,52.755905512,251.64880597,AA,45.669291339,198.53672414,5960
MCO,ACT,Table 6,20082,66600,95810,"Orlando, Florida, USA","Waco, Texas, USA",977,10.21978022,224.90344086,AA,69.892473118,199.60584615,AA,69.892473118,199.60584615,5961
MCO,IAD,Table 6,20082,66600,96460,"Orlando, Florida, USA","Washington, D.C., USA",759,2746.1538462,138.74828131,US,30.132052821,173.14301859,WN,15.170068027,90.186328146,5962
MCO,CWA,Table 6,20082,66600,96830,"Orlando, Florida, USA","Stevens Point, Wisconsin, USA",1217,20.989010989,194.31073298,NW,49.738219895,198.95652632,YX,26.178010471,174.9286,5963
MCO,HPN,Table 6,20082,66600,97390,"Orlando, Florida, USA","White Plains, New York, USA",972,914.72527473,124.51416146,B6,50.840941855,131.19004253,FL,43.536761173,114.35005795,5964
MCO,ICT,Table 6,20082,66600,97500,"Orlando, Florida, USA","Wichita, Kansas, USA",1128,131.53846154,165.70024227,FL,38.930659983,147.02444206,FL,38.930659983,147.02444206,5965
MCO,ILM,Table 6,20082,66600,97780,"Orlando, Florida, USA","Wilmington, North Carolina, USA",450,33.956043956,192.65650485,US,78.317152104,195.49392562,DL,19.093851133,166.37135593,5966
OXR,IAD,Table 6,20082,67320,96460,"Oxnard, California, USA","Washington, D.C., USA",2348,10.21978022,476.07892473,UA,96.774193548,479.53822222,UA,96.774193548,479.53822222,5967
PMD,SFO,Table 6,20082,67820,79830,"Palmdale/Lancaster, California, USA","San Francisco, California, USA",316,24.945054945,90.722290749,UA,100,90.722290749,UA,100,90.722290749,5968
PFN,PHL,Table 6,20082,67930,69880,"Panama City, Florida, USA","Philadelphia, Pennsylvania, USA",889,19.340659341,305.46420455,DL,53.409090909,311.16031915,US,37.5,300.12393939,5969
PFN,STL,Table 6,20082,67930,78460,"Panama City, Florida, USA","St. Louis, Missouri, USA",646,22.197802198,227.53886139,DL,53.96039604,242.27366972,NW,38.613861386,205.50564103,5970
PFN,SAN,Table 6,20082,67930,79520,"Panama City, Florida, USA","San Diego, California, USA",1862,12.417582418,511.72415929,DL,80.530973451,537.67230769,DL,80.530973451,537.67230769,5971
PFN,SEA,Table 6,20082,67930,82630,"Panama City, Florida, USA","Seattle, Washington, USA",2276,10.10989011,440.2998913,DL,80.434782609,457.00013514,DL,80.434782609,457.00013514,5972
PFN,IAD,Table 6,20082,67930,96460,"Panama City, Florida, USA","Washington, D.C., USA",772,45.494505495,335.36466184,DL,78.985507246,338.73795107,DL,78.985507246,338.73795107,5973
PSC,PHX,Table 6,20082,68560,69980,"Pasco, Washington, USA","Phoenix, Arizona, USA",961,26.813186813,256.43557377,AS,42.213114754,245.64796117,AS,42.213114754,245.64796117,5974
PSC,PDX,Table 6,20082,68560,71790,"Pasco, Washington, USA","Portland, Oregon, USA",174,37.802197802,128.15656977,AS,99.418604651,128.26397661,AS,99.418604651,128.26397661,5975
PSC,RNO,Table 6,20082,68560,75500,"Pasco, Washington, USA","Reno, Nevada, USA",468,10.43956044,196.50168421,AS,68.421052632,180.91692308,AS,68.421052632,180.91692308,5976
PSC,SMF,Table 6,20082,68560,77850,"Pasco, Washington, USA","Sacramento, California, USA",537,21.868131868,225.85723618,AS,86.934673367,222.59445087,AS,86.934673367,222.59445087,5977
PSC,STL,Table 6,20082,68560,78460,"Pasco, Washington, USA","St. Louis, Missouri, USA",1547,10.21978022,290.2555914,DL,35.483870968,274.90909091,AS,29.032258065,206.16074074,5978
PSC,SLC,Table 6,20082,68560,79070,"Pasco, Washington, USA","Salt Lake City, Utah, USA",521,24.615384615,304.195625,DL,91.071428571,302.65715686,AS,2.6785714286,289.48333333,5979
PSC,SAT,Table 6,20082,68560,79360,"Pasco, Washington, USA","San Antonio, Texas, USA",1604,11.538461538,249.6627619,UA,52.380952381,198.11854545,UA,52.380952381,198.11854545,5980
PSC,SAN,Table 6,20082,68560,79520,"Pasco, Washington, USA","San Diego, California, USA",939,16.593406593,287.19728477,AS,54.304635762,298.54463415,DL,38.410596026,269.38327586,5981
PSC,SFO,Table 6,20082,68560,79830,"Pasco, Washington, USA","San Francisco, California, USA",620,11.098901099,245.8360396,AS,78.217821782,240.97037975,AS,78.217821782,240.97037975,5982
PSC,SJC,Table 6,20082,68560,80050,"Pasco, Washington, USA","San Jose, California, USA",631,13.406593407,219.29229508,AS,92.62295082,220.31132743,AS,92.62295082,220.31132743,5983
PSC,SNA,Table 6,20082,68560,80650,"Pasco, Washington, USA","Santa Ana, California, USA",871,20.21978022,237.41483696,AS,51.630434783,260.68189474,DL,38.586956522,203.97140845,5984
PSC,SEA,Table 6,20082,68560,82630,"Pasco, Washington, USA","Seattle, Washington, USA",172,132.63736264,122.53665286,AS,98.922949461,123.08497487,AS,98.922949461,123.08497487,5985
PSC,IAD,Table 6,20082,68560,96460,"Pasco, Washington, USA","Washington, D.C., USA",2180,35.714285714,561.75901538,DL,48,539.07467949,DL,48,539.07467949,5986
PDT,PDX,Table 6,20082,69340,71790,"Pendleton, Oregon, USA","Portland, Oregon, USA",182,15.274725275,117.37568345,AS,99.28057554,117.27355072,AS,99.28057554,117.27355072,5987
PNS,PHL,Table 6,20082,69380,69880,"Pensacola, Florida, USA","Philadelphia, Pennsylvania, USA",934,151.53846154,156.23627991,DL,38.506163887,150.44391714,DL,38.506163887,150.44391714,5988
PNS,PHX,Table 6,20082,69380,69980,"Pensacola, Florida, USA","Phoenix, Arizona, USA",1469,83.186813187,226.06941876,CO,37.384412153,201.90777385,FL,13.474240423,190.56588235,5989
PNS,PIT,Table 6,20082,69380,70470,"Pensacola, Florida, USA","Pittsburgh, Pennsylvania, USA",794,70.769230769,170.57774845,DL,42.391304348,157.59505495,DL,42.391304348,157.59505495,5990
PNS,PWM,Table 6,20082,69380,71760,"Pensacola, Florida, USA","Portland, Maine, USA",1297,20.43956044,221.76365591,DL,55.376344086,240.31184466,US,37.634408602,203.50385714,5991
PNS,PDX,Table 6,20082,69380,71790,"Pensacola, Florida, USA","Portland, Oregon, USA",2170,14.175824176,373.15449612,AA,37.209302326,313.72020833,AA,37.209302326,313.72020833,5992
PNS,PVD,Table 6,20082,69380,73020,"Pensacola, Florida, USA","Providence, Rhode Island, USA",1171,13.186813187,356.33208333,DL,40.833333333,441.53755102,US,30,320.00638889,5993
PNS,RDU,Table 6,20082,69380,74830,"Pensacola, Florida, USA","Raleigh/Durham, North Carolina, USA",613,53.626373626,195.8280123,DL,53.073770492,192.47096525,FL,22.336065574,164.26266055,5994
PNS,RIC,Table 6,20082,69380,75820,"Pensacola, Florida, USA","Richmond, Virginia, USA",745,50.549450549,178.73826087,DL,53.695652174,170.47052632,DL,53.695652174,170.47052632,5995
PNS,ROC,Table 6,20082,69380,76620,"Pensacola, Florida, USA","Rochester, New York, USA",1018,16.263736264,190.30067568,DL,56.756756757,195.44047619,FL,29.72972973,169.06454545,5996
PNS,SMF,Table 6,20082,69380,77850,"Pensacola, Florida, USA","Sacramento, California, USA",2028,16.593406593,334.4915894,CO,45.033112583,300.82514706,CO,45.033112583,300.82514706,5997
PNS,STL,Table 6,20082,69380,78460,"Pensacola, Florida, USA","St. Louis, Missouri, USA",598,64.505494505,193.01560477,DL,33.730834753,208.4620202,FL,30.66439523,170.74811111,5998
PNS,SLC,Table 6,20082,69380,79070,"Pensacola, Florida, USA","Salt Lake City, Utah, USA",1558,19.78021978,311.27772222,DL,65,320.20880342,AA,13.888888889,275.5048,5999
PNS,SAT,Table 6,20082,69380,79360,"Pensacola, Florida, USA","San Antonio, Texas, USA",679,48.461538462,243.68578231,CO,36.734693878,232.99462963,AA,24.716553288,221.93311927,6000
PNS,SAN,Table 6,20082,69380,79520,"Pensacola, Florida, USA","San Diego, California, USA",1770,80,319.41251374,CO,44.917582418,268.16917431,CO,44.917582418,268.16917431,6001
PNS,SFO,Table 6,20082,69380,79830,"Pensacola, Florida, USA","San Francisco, California, USA",2065,58.021978022,252.93045455,CO,35.606060606,248.25212766,FL,12.310606061,223.46676923,6002
PNS,SNA,Table 6,20082,69380,80650,"Pensacola, Florida, USA","Santa Ana, California, USA",1807,18.901098901,264.38622093,CO,43.604651163,241.62133333,CO,43.604651163,241.62133333,6003
PNS,SEA,Table 6,20082,69380,82630,"Pensacola, Florida, USA","Seattle, Washington, USA",2197,74.725274725,279.75688235,CO,32.205882353,275.01844749,DL,29.852941176,266.97093596,6004
PNS,SYR,Table 6,20082,69380,86840,"Pensacola, Florida, USA","Syracuse, New York, USA",1064,15.054945055,244.01562044,DL,52.554744526,267.76402778,US,34.306569343,224.15,6005
PNS,TPA,Table 6,20082,69380,87870,"Pensacola, Florida, USA","Tampa, Florida, USA",330,70.879120879,208.36572093,DL,78.604651163,222.30213018,FL,17.984496124,145.69,6006
PNS,IAD,Table 6,20082,69380,96460,"Pensacola, Florida, USA","Washington, D.C., USA",816,238.35164835,199.82260028,DL,47.671738128,215.66894584,FL,26.417704011,172.86884817,6007
PNS,PBI,Table 6,20082,69380,97160,"Pensacola, Florida, USA","West Palm Beach, Florida, USA",504,18.791208791,255.53807018,DL,75.438596491,264.8803876,FL,19.883040936,221.44029412,6008
PNS,HPN,Table 6,20082,69380,97390,"Pensacola, Florida, USA","White Plains, New York, USA",1050,18.791208791,188.84614035,DL,46.783625731,202.254875,FL,33.333333333,175.14859649,6009
PNS,ICT,Table 6,20082,69380,97500,"Pensacola, Florida, USA","Wichita, Kansas, USA",767,20.10989011,178.47459016,DL,34.426229508,169.37190476,FL,21.31147541,164.70717949,6010
PIA,PHL,Table 6,20082,69470,69880,"Peoria, Illinois, USA","Philadelphia, Pennsylvania, USA",764,18.131868132,216.33842424,UA,51.515151515,239.56647059,AA,27.878787879,178.42173913,6011
PIA,PHX,Table 6,20082,69470,69980,"Peoria, Illinois, USA","Phoenix, Arizona, USA",1326,100.54945055,150.63832787,G4,73.661202186,127.64127596,G4,73.661202186,127.64127596,6012
PIA,PIT,Table 6,20082,69470,70470,"Peoria, Illinois, USA","Pittsburgh, Pennsylvania, USA",497,10.549450549,123.57427083,UA,71.875,116.24623188,UA,71.875,116.24623188,6013
PIA,PDX,Table 6,20082,69470,71790,"Peoria, Illinois, USA","Portland, Oregon, USA",1686,11.758241758,290.29317757,AA,35.514018692,255.32157895,AA,35.514018692,255.32157895,6014
PIA,RDU,Table 6,20082,69470,74830,"Peoria, Illinois, USA","Raleigh/Durham, North Carolina, USA",678,28.461538462,188.08934363,AA,41.698841699,199.63722222,NW,11.583011583,165.54033333,6015
PIA,SAT,Table 6,20082,69470,79360,"Peoria, Illinois, USA","San Antonio, Texas, USA",913,15.714285714,221.92825175,AA,77.622377622,214.45027027,AA,77.622377622,214.45027027,6016
PIA,SAN,Table 6,20082,69470,79520,"Peoria, Illinois, USA","San Diego, California, USA",1614,21.758241758,231.22853535,AA,49.494949495,216.9744898,NW,10.606060606,214.02952381,6017
PIA,SFB,Table 6,20082,69470,79812,"Peoria, Illinois, USA","Sanford, Florida, USA",949,60.43956044,98.400745455,G4,100,98.400745455,G4,100,98.400745455,6018
PIA,SFO,Table 6,20082,69470,79830,"Peoria, Illinois, USA","San Francisco, California, USA",1758,10.879120879,319.21838384,AA,73.737373737,328.57438356,UA,15.151515152,296.79333333,6019
PIA,SNA,Table 6,20082,69470,80650,"Peoria, Illinois, USA","Santa Ana, California, USA",1620,10.769230769,278.71642857,AA,63.265306122,244.95983871,NW,11.224489796,192.39818182,6020
PIA,SEA,Table 6,20082,69470,82630,"Peoria, Illinois, USA","Seattle, Washington, USA",1677,24.505494505,251.17080717,AA,42.600896861,241.98484211,AA,42.600896861,241.98484211,6021
PIA,TPA,Table 6,20082,69470,87870,"Peoria, Illinois, USA","Tampa, Florida, USA",965,94.065934066,118.25505841,G4,88.200934579,110.8894702,G4,88.200934579,110.8894702,6022
PIA,TUS,Table 6,20082,69470,91940,"Peoria, Illinois, USA","Tucson, Arizona, USA",1319,16.593406593,268.39370861,AA,76.158940397,283.04852174,UA,11.920529801,215.15777778,6023
PIA,IAD,Table 6,20082,69470,96460,"Peoria, Illinois, USA","Washington, D.C., USA",684,30.43956044,246.52458484,UA,60.649819495,219.21625,UA,60.649819495,219.21625,6024
PHL,PHX,Table 6,20082,69880,69980,"Philadelphia, Pennsylvania, USA","Phoenix, Arizona, USA",2075,1056.8131868,216.71788292,US,57.481543101,239.79947178,WN,26.692315691,175.46969225,6025
PHL,PIT,Table 6,20082,69880,70470,"Philadelphia, Pennsylvania, USA","Pittsburgh, Pennsylvania, USA",267,1193.6263736,97.937358682,WN,56.278770024,81.493814821,WN,56.278770024,81.493814821,6026
PHL,PWM,Table 6,20082,69880,71760,"Philadelphia, Pennsylvania, USA","Portland, Maine, USA",365,119.45054945,321.52789328,US,97.056117755,323.34249289,US,97.056117755,323.34249289,6027
PHL,PDX,Table 6,20082,69880,71790,"Philadelphia, Pennsylvania, USA","Portland, Oregon, USA",2406,296.15384615,266.67693506,US,37.142857143,310.38889111,NW,14.582560297,206.69613232,6028
PHL,PVD,Table 6,20082,69880,73020,"Philadelphia, Pennsylvania, USA","Providence, Rhode Island, USA",238,898.24175824,114.76063983,WN,60.68020553,97.059534274,WN,60.68020553,97.059534274,6029
PHL,RDU,Table 6,20082,69880,74830,"Philadelphia, Pennsylvania, USA","Raleigh/Durham, North Carolina, USA",336,1294.3956044,104.39120469,WN,57.925120978,94.700583321,WN,57.925120978,94.700583321,6030
PHL,RAP,Table 6,20082,69880,75020,"Philadelphia, Pennsylvania, USA","Rapid City, South Dakota, USA",1454,20.879120879,322.29931579,NW,42.105263158,378.803625,UA,32.631578947,296.89629032,6031
PHL,RNO,Table 6,20082,69880,75500,"Philadelphia, Pennsylvania, USA","Reno, Nevada, USA",2348,121.75824176,225.90478339,WN,28.971119134,209.59280374,DL,19.40433213,173.97818605,6032
PHL,RIC,Table 6,20082,69880,75820,"Philadelphia, Pennsylvania, USA","Richmond, Virginia, USA",198,90.769230769,203.77104116,US,96.004842615,203.25606557,US,96.004842615,203.25606557,6033
PHL,RST,Table 6,20082,69880,76590,"Philadelphia, Pennsylvania, USA","Rochester, Minnesota, USA",930,11.098901099,306.04128713,NW,49.504950495,319.216,NW,49.504950495,319.216,6034
PHL,ROC,Table 6,20082,69880,76620,"Philadelphia, Pennsylvania, USA","Rochester, New York, USA",257,76.043956044,279.39030347,US,98.121387283,281.34916053,US,98.121387283,281.34916053,6035
PHL,SMF,Table 6,20082,69880,77850,"Philadelphia, Pennsylvania, USA","Sacramento, California, USA",2458,267.91208791,228.48349877,US,28.096800656,277.48440876,DL,17.309269893,157.80011848,6036
PHL,MBS,Table 6,20082,69880,77960,"Philadelphia, Pennsylvania, USA","Saginaw, Michigan, USA",522,16.153846154,236.10986395,NW,89.795918367,241.25121212,UA,10.204081633,190.866,6037
PHL,STL,Table 6,20082,69880,78460,"Philadelphia, Pennsylvania, USA","St. Louis, Missouri, USA",813,702.08791209,151.57247457,WN,35.529816873,129.5469207,WN,35.529816873,129.5469207,6038
PHL,MRY,Table 6,20082,69880,78870,"Philadelphia, Pennsylvania, USA","Salinas, California, USA",2517,18.461538462,296.995,UA,49.404761905,284.4060241,UA,49.404761905,284.4060241,6039
PHL,SLC,Table 6,20082,69880,79070,"Philadelphia, Pennsylvania, USA","Salt Lake City, Utah, USA",1926,274.28571429,256.18175481,DL,66.105769231,263.41753333,WN,10.657051282,209.21838346,6040
PHL,SAT,Table 6,20082,69880,79360,"Philadelphia, Pennsylvania, USA","San Antonio, Texas, USA",1495,371.20879121,175.96010361,WN,56.719952635,155.28696764,WN,56.719952635,155.28696764,6041
PHL,SAN,Table 6,20082,69880,79520,"Philadelphia, Pennsylvania, USA","San Diego, California, USA",2369,725.27472527,275.19639545,US,51.409090909,314.24961686,WN,10.712121212,239.48181047,6042
PHL,SFO,Table 6,20082,69880,79830,"Philadelphia, Pennsylvania, USA","San Francisco, California, USA",2521,998.02197802,361.7288758,US,47.621669236,378.53842312,US,47.621669236,378.53842312,6043
PHL,SJC,Table 6,20082,69880,80050,"Philadelphia, Pennsylvania, USA","San Jose, California, USA",2503,283.18681319,212.87529686,US,24.873884362,239.56366615,DL,17.112922002,163.74927438,6044
PHL,SBP,Table 6,20082,69880,80330,"Philadelphia, Pennsylvania, USA","San Luis Obispo, California, USA",2486,10.10989011,338.67673913,US,53.260869565,367.80265306,DL,21.739130435,282.5015,6045
PHL,SNA,Table 6,20082,69880,80650,"Philadelphia, Pennsylvania, USA","Santa Ana, California, USA",2380,324.3956044,225.75404133,US,25.914634146,280.45511111,DL,21.74796748,172.49138629,6046
PHL,SBA,Table 6,20082,69880,80690,"Philadelphia, Pennsylvania, USA","Santa Barbara, California, USA",2464,32.197802198,312.70911263,US,46.075085324,299.26614815,US,46.075085324,299.26614815,6047
PHL,SRQ,Table 6,20082,69880,82080,"Philadelphia, Pennsylvania, USA","Sarasota/Bradenton, Florida, USA",956,52.417582418,154.87725367,US,39.832285115,160.74042105,DL,38.155136268,148.07664835,6048
PHL,SAV,Table 6,20082,69880,82340,"Philadelphia, Pennsylvania, USA","Savannah, Georgia, USA",629,202.41758242,181.5973127,US,71.606948969,184.35944655,DL,13.35504886,179.98219512,6049
PHL,SEA,Table 6,20082,69880,82630,"Philadelphia, Pennsylvania, USA","Seattle, Washington, USA",2378,570.43956044,287.04791948,US,44.750529763,322.92519587,NW,13.870159892,218.66494444,6050
PHL,SHV,Table 6,20082,69880,83600,"Philadelphia, Pennsylvania, USA","Shreveport, Louisiana, USA",1155,13.846153846,359.45698413,DL,35.714285714,365.33622222,CO,19.841269841,328.1508,6051
PHL,FSD,Table 6,20082,69880,84300,"Philadelphia, Pennsylvania, USA","Sioux Falls, South Dakota, USA",1137,20.989010989,301.02167539,NW,62.827225131,283.26591667,NW,62.827225131,283.26591667,6052
PHL,SBN,Table 6,20082,69880,85070,"Philadelphia, Pennsylvania, USA","South Bend, Indiana, USA",594,42.087912088,189.80678851,UA,37.075718016,192.62190141,NW,31.853785901,161.00385246,6053
PHL,GEG,Table 6,20082,69880,85290,"Philadelphia, Pennsylvania, USA","Spokane, Washington, USA",2154,62.527472527,247.61103691,DL,29.173989455,220.64740964,NW,22.495606327,220.00320313,6054
PHL,SGF,Table 6,20082,69880,85370,"Philadelphia, Pennsylvania, USA","Springfield, Missouri, USA",997,26.373626374,334.0585,UA,33.333333333,327.179,DL,13.75,291.29393939,6055
PHL,SYR,Table 6,20082,69880,86840,"Philadelphia, Pennsylvania, USA","Syracuse, New York, USA",228,40.879120879,230.33642473,US,96.23655914,228.7648324,US,96.23655914,228.7648324,6056
PHL,TLH,Table 6,20082,69880,87620,"Philadelphia, Pennsylvania, USA","Tallahassee, Florida, USA",831,39.78021978,266.93019337,DL,47.513812155,262.03546512,DL,47.513812155,262.03546512,6057
PHL,TPA,Table 6,20082,69880,87870,"Philadelphia, Pennsylvania, USA","Tampa, Florida, USA",928,1830.6593407,116.68864097,US,44.312383697,128.69003793,WN,41.184945075,106.84407812,6058
PHL,TVC,Table 6,20082,69880,91230,"Philadelphia, Pennsylvania, USA","Traverse City, Michigan, USA",627,10.659340659,302.0085567,NW,58.762886598,320.57631579,AA,10.309278351,223.32,6059
PHL,TUS,Table 6,20082,69880,91940,"Philadelphia, Pennsylvania, USA","Tucson, Arizona, USA",2055,152.96703297,215.98735632,AA,32.686781609,198.02276923,DL,12.068965517,192.85678571,6060
PHL,TUL,Table 6,20082,69880,92080,"Philadelphia, Pennsylvania, USA","Tulsa, Oklahoma, USA",1151,103.07692308,209.23361407,AA,40.085287846,203.05827128,NW,14.498933902,166.04323529,6061
PHL,DCA,Table 6,20082,69880,96460,"Philadelphia, Pennsylvania, USA","Washington, D.C., USA",134,28.021978022,155.0712549,US,81.176470588,122.69497585,US,81.176470588,122.69497585,6062
PHL,CWA,Table 6,20082,69880,96830,"Philadelphia, Pennsylvania, USA","Stevens Point, Wisconsin, USA",811,15.274725275,232.12503597,NW,50.35971223,233.34857143,AA,10.071942446,134.73142857,6063
PHL,PBI,Table 6,20082,69880,97160,"Philadelphia, Pennsylvania, USA","West Palm Beach, Florida, USA",951,842.52747253,142.1848011,US,54.271553411,159.31610671,WN,40.302595539,115.59629773,6064
PHL,ICT,Table 6,20082,69880,97500,"Philadelphia, Pennsylvania, USA","Wichita, Kansas, USA",1205,63.516483516,189.06487889,AA,30.62283737,170.67118644,NW,14.878892734,155.47639535,6065
PHL,ILM,Table 6,20082,69880,97780,"Philadelphia, Pennsylvania, USA","Wilmington, North Carolina, USA",413,96.813186813,207.97036322,US,98.751418842,208.06417241,US,98.751418842,208.06417241,6066
PHX,PIT,Table 6,20082,69980,70470,"Phoenix, Arizona, USA","Pittsburgh, Pennsylvania, USA",1813,500,196.47559121,US,44.153846154,227.549333,WN,33.736263736,167.00405212,6067
PHX,PWM,Table 6,20082,69980,71760,"Phoenix, Arizona, USA","Portland, Maine, USA",2339,63.956043956,249.47780069,DL,34.70790378,200.64470297,DL,34.70790378,200.64470297,6068
PHX,PDX,Table 6,20082,69980,71790,"Phoenix, Arizona, USA","Portland, Oregon, USA",1009,1327.2527473,150.43325468,US,33.830104322,156.10126774,WN,30.551415797,146.12852846,6069
PHX,PVD,Table 6,20082,69980,73020,"Phoenix, Arizona, USA","Providence, Rhode Island, USA",2277,305.05494505,222.28391571,WN,67.903458213,219.58376658,DL,5.1152737752,168.18985915,6070
PHX,RDU,Table 6,20082,69980,74830,"Phoenix, Arizona, USA","Raleigh/Durham, North Carolina, USA",1891,405.6043956,201.62677865,WN,38.769981035,176.66061495,WN,38.769981035,176.66061495,6071
PHX,RAP,Table 6,20082,69980,75020,"Phoenix, Arizona, USA","Rapid City, South Dakota, USA",876,90.879120879,130.56700121,G4,73.760580411,97.542032787,G4,73.760580411,97.542032787,6072
PHX,RNO,Table 6,20082,69980,75500,"Phoenix, Arizona, USA","Reno, Nevada, USA",601,477.03296703,137.21244874,WN,53.3287261,139.23666523,US,45.012669892,134.34332651,6073
PHX,RIC,Table 6,20082,69980,75820,"Phoenix, Arizona, USA","Richmond, Virginia, USA",1965,149.01098901,213.65159292,US,25,267.17483776,FL,17.256637168,159.13452991,6074
PHX,ROA,Table 6,20082,69980,76430,"Phoenix, Arizona, USA","Roanoke, Virginia, USA",1820,22.087912088,325.87721393,US,41.791044776,353.0125,UA,18.905472637,272.77,6075
PHX,RST,Table 6,20082,69980,76590,"Phoenix, Arizona, USA","Rochester, Minnesota, USA",1274,21.538461538,251.92938776,NW,80.102040816,245.44694268,NW,80.102040816,245.44694268,6076
PHX,ROC,Table 6,20082,69980,76620,"Phoenix, Arizona, USA","Rochester, New York, USA",1967,104.61538462,211.57981092,DL,21.323529412,174.27014778,FL,10.18907563,167.31628866,6077
PHX,RFD,Table 6,20082,69980,76650,"Phoenix, Arizona, USA","Rockford, Illinois, USA",1386,67.032967033,132.15508197,G4,96.721311475,126.45164407,G4,96.721311475,126.45164407,6078
PHX,SMF,Table 6,20082,69980,77850,"Phoenix, Arizona, USA","Sacramento, California, USA",647,1036.043956,151.5722762,WN,69.898175647,150.97050683,WN,69.898175647,150.97050683,6079
PHX,MBS,Table 6,20082,69980,77960,"Phoenix, Arizona, USA","Saginaw, Michigan, USA",1656,20.10989011,267.46442623,NW,92.896174863,261.97517647,UA,4.3715846995,252.64375,6080
PHX,STL,Table 6,20082,69980,78460,"Phoenix, Arizona, USA","St. Louis, Missouri, USA",1262,792.41758242,175.7666981,WN,59.4785744,175.80110982,WN,59.4785744,175.80110982,6081
PHX,MRY,Table 6,20082,69980,78870,"Phoenix, Arizona, USA","Salinas, California, USA",598,23.626373626,294.51888372,US,86.976744186,305.38540107,UA,5.5813953488,210.03916667,6082
PHX,SLC,Table 6,20082,69980,79070,"Phoenix, Arizona, USA","Salt Lake City, Utah, USA",507,1498.4615385,127.5400506,WN,49.075975359,130.00883592,US,27.610736286,122.26802125,6083
PHX,SAT,Table 6,20082,69980,79360,"Phoenix, Arizona, USA","San Antonio, Texas, USA",843,471.86813187,154.77574755,WN,62.761993479,153.47840445,US,31.648812296,152.39736571,6084
PHX,SAN,Table 6,20082,69980,79520,"Phoenix, Arizona, USA","San Diego, California, USA",304,2074.6153846,97.440863923,WN,74.691456115,98.534407489,US,25.181418507,93.95292175,6085
PHX,SFO,Table 6,20082,69980,79830,"Phoenix, Arizona, USA","San Francisco, California, USA",651,1235.6043956,144.58842938,US,39.799003913,145.52528492,WN,35.983635717,134.6676866,6086
PHX,SJC,Table 6,20082,69980,80050,"Phoenix, Arizona, USA","San Jose, California, USA",621,1089.6703297,150.69993848,WN,60.790641388,148.32431155,WN,60.790641388,148.32431155,6087
